method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,D_E_sec,D_G_sec,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,raw_ei_acquisition,acquisition,bo_selection_strategy,bo_candidate_source,bo_plateau_mode,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score,raw_score,essi_log_max_ewma,essi_spc_status,essi_stop_recommended
Random Search,20260607,39,4,6,rs_r39_004_tl108_dt5_ge49_qr40_tau85,108,5,49,0.4,0.85,0.00,489.60,1000044.51,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,4632,1,8,,,,,,,,,,,,,,,,,,,,,44.51,,,
Random Search,20260607,39,5,6,rs_r39_005_tl48_dt211_ge24_qr31_tau74,48,211,24,0.31,0.74,0.00,488.08,1000044.37,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,315,1,37,,,,,,,,,,,,,,,,,,,,,44.37,,,
Random Search,20260607,39,6,6,rs_r39_006_tl15_dt182_ge39_qr10_tau76,15,182,39,0.1,0.76,0.00,464.26,1000042.21,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,377,1,32,,,,,,,,,,,,,,,,,,,,,42.21,,,
Random Search,20260607,40,1,6,rs_r40_001_tl24_dt43_ge32_qr48_tau90,24,43,32,0.48,0.9,0.00,492.28,1000044.75,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1518,1,27,,,,,,,,,,,,,,,,,,,,,44.75,,,
Random Search,20260607,40,2,6,rs_r40_002_tl35_dt37_ge1_qr52_tau74,35,37,1,0.52,0.74,0.00,504.08,1000045.83,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,2226,1,47,,,,,,,,,,,,,,,,,,,,,45.83,,,
Random Search,20260607,40,3,6,rs_r40_003_tl104_dt45_ge13_qr60_tau70,104,45,13,0.6,0.7,0.00,499.39,1000045.40,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1404,1,38,,,,,,,,,,,,,,,,,,,,,45.40,,,
Random Search,20260607,40,4,6,rs_r40_004_tl47_dt70_ge34_qr94_tau87,47,70,34,0.94,0.87,469.92,425.92,465.92,247.18,0.00,PASS,,recovery_detected,True,False,0,683,0,45,,,,,,,,,,,,,,,,,,,,,465.92,,,
Random Search,20260607,40,5,6,rs_r40_005_tl28_dt196_ge30_qr20_tau72,28,196,30,0.2,0.72,381.92,437.89,387.01,247.18,0.00,PASS,,recovery_detected,True,False,0,561,1,44,,,,,,,,,,,,,,,,,,,,,387.01,,,
Random Search,20260607,40,6,6,rs_r40_006_tl71_dt196_ge40_qr46_tau76,71,196,40,0.46,0.76,475.92,424.50,471.25,247.18,0.00,PASS,,recovery_detected,True,False,0,325,1,42,,,,,,,,,,,,,,,,,,,,,471.25,,,
Random Search,20260607,41,1,6,rs_r41_001_tl31_dt54_ge10_qr46_tau77,31,54,10,0.46,0.77,0.00,498.32,1000045.30,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1268,1,43,,,,,,,,,,,,,,,,,,,,,45.30,,,
Random Search,20260607,41,2,6,rs_r41_002_tl109_dt206_ge0_qr99_tau70,109,206,0,0.99,0.7,327.92,439.41,338.06,247.18,0.00,PASS,,recovery_detected,True,False,0,899,0,114,,,,,,,,,,,,,,,,,,,,,338.06,,,
Random Search,20260607,41,3,6,rs_r41_003_tl5_dt118_ge48_qr45_tau86,5,118,48,0.45,0.86,347.92,435.96,355.92,247.18,0.00,PASS,,recovery_detected,True,False,0,582,1,33,,,,,,,,,,,,,,,,,,,,,355.92,,,
Random Search,20260607,41,4,6,rs_r41_004_tl97_dt43_ge18_qr5_tau72,97,43,18,0.05,0.72,0.00,495.91,1000045.08,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1636,1,36,,,,,,,,,,,,,,,,,,,,,45.08,,,
Random Search,20260607,41,5,6,rs_r41_005_tl74_dt141_ge7_qr58_tau83,74,141,7,0.58,0.83,459.92,312.87,446.55,247.18,0.00,PASS,,recovery_timeout,True,False,0,877,1,94,,,,,,,,,,,,,,,,,,,,,446.55,,,
Random Search,20260607,41,6,6,rs_r41_006_tl28_dt49_ge38_qr44_tau72,28,49,38,0.44,0.72,0.00,490.15,1000044.56,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1275,1,26,,,,,,,,,,,,,,,,,,,,,44.56,,,
Random Search,20260607,42,1,6,rs_r42_001_tl65_dt6_ge15_qr97_tau81,65,6,15,0.97,0.81,315.92,443.96,327.56,247.18,0.00,PASS,,recovery_detected,True,False,0,4894,0,15,,,,,,,,,,,,,,,,,,,,,327.56,,,
Random Search,20260607,42,2,6,rs_r42_002_tl60_dt16_ge50_qr65_tau80,60,16,50,0.65,0.8,0.00,498.65,1000045.33,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,3531,1,12,,,,,,,,,,,,,,,,,,,,,45.33,,,
Random Search,20260607,42,3,6,rs_r42_003_tl17_dt48_ge39_qr33_tau83,17,48,39,0.33,0.83,0.00,496.23,1000045.11,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1500,1,21,,,,,,,,,,,,,,,,,,,,,45.11,,,
Random Search,20260607,42,4,6,rs_r42_004_tl47_dt102_ge47_qr55_tau89,47,102,47,0.55,0.89,0.00,497.55,1000045.23,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,204,1,23,,,,,,,,,,,,,,,,,,,,,45.23,,,
Random Search,20260607,42,5,6,rs_r42_005_tl57_dt159_ge1_qr82_tau87,57,159,1,0.82,0.87,418.92,428.31,419.77,247.18,0.00,PASS,,recovery_detected,True,False,0,1192,1,117,,,,,,,,,,,,,,,,,,,,,419.77,,,
Random Search,20260607,42,6,6,rs_r42_006_tl17_dt187_ge31_qr83_tau82,17,187,31,0.83,0.82,469.92,311.64,455.53,247.18,0.00,PASS,,recovery_timeout,True,False,0,656,1,50,,,,,,,,,,,,,,,,,,,,,455.53,,,
Random Search,20260607,43,1,6,rs_r43_001_tl111_dt8_ge8_qr38_tau87,111,8,8,0.38,0.87,315.92,445.65,327.71,247.18,0.00,PASS,,recovery_detected,True,False,0,4783,1,20,,,,,,,,,,,,,,,,,,,,,327.71,,,
Random Search,20260607,43,2,6,rs_r43_002_tl83_dt104_ge19_qr73_tau88,83,104,19,0.73,0.88,425.92,339.33,418.05,247.18,0.00,PASS,,recovery_timeout,True,False,0,629,1,60,,,,,,,,,,,,,,,,,,,,,418.05,,,
Random Search,20260607,43,3,6,rs_r43_003_tl20_dt184_ge31_qr86_tau73,20,184,31,0.86,0.73,0.00,490.55,1000044.60,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,471,1,31,,,,,,,,,,,,,,,,,,,,,44.60,,,
Random Search,20260607,43,4,6,rs_r43_004_tl29_dt138_ge26_qr51_tau77,29,138,26,0.51,0.77,0.00,489.75,1000044.52,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,377,1,35,,,,,,,,,,,,,,,,,,,,,44.52,,,
Random Search,20260607,43,5,6,rs_r43_005_tl26_dt131_ge27_qr37_tau75,26,131,27,0.37,0.75,502.92,304.25,484.86,247.18,0.00,PASS,,recovery_timeout,True,False,0,605,1,56,,,,,,,,,,,,,,,,,,,,,484.86,,,
Random Search,20260607,43,6,6,rs_r43_006_tl100_dt200_ge16_qr99_tau87,100,200,16,0.99,0.87,620.92,297.91,591.56,247.18,0.00,PASS,,recovery_timeout,True,False,0,716,0,85,,,,,,,,,,,,,,,,,,,,,591.56,,,
Random Search,20260607,44,1,6,rs_r44_001_tl56_dt6_ge41_qr60_tau88,56,6,41,0.6,0.88,0.00,488.87,1000044.44,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,4644,1,8,,,,,,,,,,,,,,,,,,,,,44.44,,,
Random Search,20260607,44,2,6,rs_r44_002_tl101_dt102_ge19_qr27_tau71,101,102,19,0.27,0.71,440.92,431.35,440.05,247.18,0.00,PASS,,recovery_detected,True,False,0,550,1,64,,,,,,,,,,,,,,,,,,,,,440.05,,,
Random Search,20260607,44,3,6,rs_r44_003_tl96_dt94_ge14_qr74_tau70,96,94,14,0.74,0.7,472.92,314.27,458.50,247.18,0.00,PASS,,recovery_timeout,True,False,0,676,1,74,,,,,,,,,,,,,,,,,,,,,458.50,,,
Random Search,20260607,44,4,6,rs_r44_004_tl99_dt55_ge24_qr44_tau90,99,55,24,0.44,0.9,0.00,499.42,1000045.40,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,955,1,30,,,,,,,,,,,,,,,,,,,,,45.40,,,
Random Search,20260607,44,5,6,rs_r44_005_tl63_dt136_ge37_qr58_tau72,63,136,37,0.58,0.72,540.92,296.04,518.66,247.18,0.00,PASS,,recovery_timeout,True,False,0,402,1,48,,,,,,,,,,,,,,,,,,,,,518.66,,,
Random Search,20260607,44,6,6,rs_r44_006_tl19_dt208_ge35_qr2_tau87,19,208,35,0.02,0.87,0.00,486.74,1000044.25,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,417,1,28,,,,,,,,,,,,,,,,,,,,,44.25,,,
Random Search,20260607,45,1,6,rs_r45_001_tl82_dt136_ge11_qr9_tau83,82,136,11,0.09,0.83,458.92,430.72,456.36,247.18,0.00,PASS,,recovery_detected,True,False,0,781,1,80,,,,,,,,,,,,,,,,,,,,,456.36,,,
Random Search,20260607,45,2,6,rs_r45_002_tl96_dt85_ge44_qr74_tau85,96,85,44,0.74,0.85,374.92,440.87,380.92,247.18,0.00,PASS,,recovery_detected,True,False,0,392,1,36,,,,,,,,,,,,,,,,,,,,,380.92,,,
Random Search,20260607,45,3,6,rs_r45_003_tl108_dt32_ge19_qr72_tau78,108,32,19,0.72,0.78,0.00,500.24,1000045.48,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,2629,1,25,,,,,,,,,,,,,,,,,,,,,45.48,,,
Random Search,20260607,45,4,6,rs_r45_004_tl26_dt50_ge17_qr84_tau78,26,50,17,0.84,0.78,0.00,489.81,1000044.53,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1198,1,40,,,,,,,,,,,,,,,,,,,,,44.53,,,
Random Search,20260607,45,5,6,rs_r45_005_tl72_dt163_ge1_qr82_tau74,72,163,1,0.82,0.74,308.92,452.24,321.95,247.18,0.00,PASS,,recovery_detected,True,False,0,915,1,95,,,,,,,,,,,,,,,,,,,,,321.95,,,
Random Search,20260607,45,6,6,rs_r45_006_tl45_dt112_ge26_qr40_tau77,45,112,26,0.4,0.77,0.00,489.38,1000044.49,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,324,1,35,,,,,,,,,,,,,,,,,,,,,44.49,,,
Random Search,20260607,46,1,6,rs_r46_001_tl109_dt119_ge50_qr46_tau86,109,119,50,0.46,0.86,0.00,467.06,1000042.46,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,176,1,25,,,,,,,,,,,,,,,,,,,,,42.46,,,
Random Search,20260607,46,2,6,rs_r46_002_tl86_dt181_ge30_qr35_tau76,86,181,30,0.35,0.76,474.92,429.46,470.79,247.18,0.00,PASS,,recovery_detected,True,False,0,313,1,48,,,,,,,,,,,,,,,,,,,,,470.79,,,
Random Search,20260607,46,3,6,rs_r46_003_tl52_dt122_ge1_qr44_tau82,52,122,1,0.44,0.82,386.92,437.20,391.49,247.18,0.00,PASS,,recovery_detected,True,False,0,1145,1,116,,,,,,,,,,,,,,,,,,,,,391.49,,,
Random Search,20260607,46,4,6,rs_r46_004_tl36_dt108_ge2_qr77_tau78,36,108,2,0.77,0.78,344.92,426.31,352.32,247.18,0.00,PASS,,recovery_detected,True,False,0,1075,1,97,,,,,,,,,,,,,,,,,,,,,352.32,,,
Random Search,20260607,46,5,6,rs_r46_005_tl23_dt37_ge38_qr22_tau87,23,37,38,0.22,0.87,0.00,493.76,1000044.89,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,2451,1,21,,,,,,,,,,,,,,,,,,,,,44.89,,,
Random Search,20260607,46,6,6,rs_r46_006_tl55_dt86_ge30_qr5_tau75,55,86,30,0.05,0.75,513.92,303.82,494.82,247.18,0.00,PASS,,recovery_timeout,True,False,0,554,1,53,,,,,,,,,,,,,,,,,,,,,494.82,,,
Random Search,20260607,47,1,6,rs_r47_001_tl72_dt200_ge26_qr98_tau70,72,200,26,0.98,0.7,0.00,486.26,1000044.21,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,233,0,35,,,,,,,,,,,,,,,,,,,,,44.21,,,
Random Search,20260607,47,2,6,rs_r47_002_tl101_dt63_ge12_qr5_tau78,101,63,12,0.05,0.78,0.00,497.64,1000045.24,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,487,1,43,,,,,,,,,,,,,,,,,,,,,45.24,,,
Random Search,20260607,47,3,6,rs_r47_003_tl11_dt141_ge34_qr9_tau70,11,141,34,0.09,0.7,414.92,431.39,416.42,247.18,0.00,PASS,,recovery_detected,True,False,0,508,1,44,,,,,,,,,,,,,,,,,,,,,416.42,,,
Random Search,20260607,47,4,6,rs_r47_004_tl44_dt12_ge4_qr43_tau76,44,12,4,0.43,0.76,0.00,498.72,1000045.34,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,3734,1,22,,,,,,,,,,,,,,,,,,,,,45.34,,,
Random Search,20260607,47,5,6,rs_r47_005_tl73_dt62_ge18_qr43_tau88,73,62,18,0.43,0.88,0.00,471.25,1000042.84,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,504,1,51,,,,,,,,,,,,,,,,,,,,,42.84,,,
Random Search,20260607,47,6,6,rs_r47_006_tl85_dt9_ge13_qr68_tau82,85,9,13,0.68,0.82,316.92,445.71,328.63,247.18,0.00,PASS,,recovery_detected,True,False,0,4855,1,20,,,,,,,,,,,,,,,,,,,,,328.63,,,
Random Search,20260607,48,1,6,rs_r48_001_tl112_dt94_ge43_qr24_tau72,112,94,43,0.24,0.72,0.00,483.97,1000044.00,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,270,1,27,,,,,,,,,,,,,,,,,,,,,44.00,,,
Random Search,20260607,48,2,6,rs_r48_002_tl39_dt62_ge5_qr60_tau77,39,62,5,0.6,0.77,0.00,467.45,1000042.50,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1313,1,77,,,,,,,,,,,,,,,,,,,,,42.50,,,
Random Search,20260607,48,3,6,rs_r48_003_tl91_dt177_ge38_qr33_tau71,91,177,38,0.33,0.71,414.92,436.67,416.90,247.18,0.00,PASS,,recovery_detected,True,False,0,231,1,41,,,,,,,,,,,,,,,,,,,,,416.90,,,
Random Search,20260607,48,4,6,rs_r48_004_tl12_dt55_ge4_qr53_tau88,12,55,4,0.53,0.88,0.00,504.90,1000045.90,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1247,1,51,,,,,,,,,,,,,,,,,,,,,45.90,,,
Random Search,20260607,48,5,6,rs_r48_005_tl60_dt11_ge10_qr44_tau84,60,11,10,0.44,0.84,313.92,446.66,325.99,247.18,0.00,PASS,,recovery_detected,True,False,0,4789,1,22,,,,,,,,,,,,,,,,,,,,,325.99,,,
Random Search,20260607,48,6,6,rs_r48_006_tl44_dt100_ge44_qr1_tau85,44,100,44,0.01,0.85,578.92,295.22,553.13,247.18,0.00,PASS,,recovery_timeout,True,False,0,457,1,48,,,,,,,,,,,,,,,,,,,,,553.13,,,
Random Search,20260607,49,1,6,rs_r49_001_tl69_dt214_ge1_qr20_tau83,69,214,1,0.2,0.83,321.92,449.97,333.56,247.18,0.00,PASS,,recovery_detected,True,False,0,1011,1,101,,,,,,,,,,,,,,,,,,,,,333.56,,,
Random Search,20260607,49,2,6,rs_r49_002_tl53_dt94_ge30_qr46_tau70,53,94,30,0.46,0.7,323.92,448.52,335.25,247.18,0.00,PASS,,recovery_detected,True,False,0,360,1,41,,,,,,,,,,,,,,,,,,,,,335.25,,,
Random Search,20260607,49,3,6,rs_r49_003_tl70_dt21_ge22_qr54_tau75,70,21,22,0.54,0.75,0.00,497.62,1000045.24,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,3087,1,21,,,,,,,,,,,,,,,,,,,,,45.24,,,
Random Search,20260607,49,4,6,rs_r49_004_tl8_dt200_ge17_qr20_tau75,8,200,17,0.2,0.75,549.92,298.35,527.05,247.18,0.00,PASS,,recovery_timeout,True,False,0,1002,1,73,,,,,,,,,,,,,,,,,,,,,527.05,,,
Random Search,20260607,49,5,6,rs_r49_005_tl17_dt137_ge34_qr22_tau84,17,137,34,0.22,0.84,401.92,427.92,404.28,247.18,0.00,PASS,,recovery_detected,True,False,0,474,1,40,,,,,,,,,,,,,,,,,,,,,404.28,,,
Random Search,20260607,49,6,6,rs_r49_006_tl76_dt54_ge10_qr23_tau70,76,54,10,0.23,0.7,0.00,498.32,1000045.30,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1268,1,43,,,,,,,,,,,,,,,,,,,,,45.30,,,
Random Search,20260607,50,1,6,rs_r50_001_tl90_dt112_ge41_qr43_tau77,90,112,41,0.43,0.77,0.00,489.23,1000044.48,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,230,1,27,,,,,,,,,,,,,,,,,,,,,44.48,,,
Random Search,20260607,50,2,6,rs_r50_002_tl38_dt207_ge19_qr7_tau74,38,207,19,0.07,0.74,477.92,311.72,462.81,247.18,0.00,PASS,,recovery_timeout,True,False,0,631,1,64,,,,,,,,,,,,,,,,,,,,,462.81,,,
Random Search,20260607,50,3,6,rs_r50_003_tl43_dt141_ge31_qr32_tau76,43,141,31,0.32,0.76,448.92,428.67,447.08,247.18,0.00,PASS,,recovery_detected,True,False,0,377,1,47,,,,,,,,,,,,,,,,,,,,,447.08,,,
Random Search,20260607,50,4,6,rs_r50_004_tl100_dt11_ge27_qr29_tau86,100,11,27,0.29,0.86,0.00,494.04,1000044.91,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,4420,1,10,,,,,,,,,,,,,,,,,,,,,44.91,,,
Random Search,20260607,50,5,6,rs_r50_005_tl104_dt93_ge41_qr43_tau75,104,93,41,0.43,0.75,0.00,489.35,1000044.49,247.18,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,245,1,26,,,,,,,,,,,,,,,,,,,,,44.49,,,
Random Search,20260607,50,6,6,rs_r50_006_tl82_dt109_ge10_qr76_tau77,82,109,10,0.76,0.77,290.92,456.77,306.00,247.18,0.00,PASS,,recovery_detected,True,False,0,521,1,64,,,,,,,,,,,,,,,,,,,,,306.00,,,
