method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,delay_A,delay_N,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,acquisition,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score,raw_score,essi_log_max_ewma,essi_spc_status,essi_stop_recommended
CMA-ES,20260607,32,4,6,cma_r32_004_tl36_dt6_ge25_qr22_tau82,36,6,25,0.22,0.82,161.92,92.62,155.62,90.04,0.00,PASS,,recovery_detected,True,False,0,3216,1,20,,,,,,,,,,,,,,,,,155.62,,,
CMA-ES,20260607,32,5,6,cma_r32_005_tl21_dt18_ge18_qr29_tau83,21,18,18,0.29,0.83,145.92,87.98,140.65,90.04,0.00,PASS,,recovery_detected,True,False,0,2872,1,22,,,,,,,,,,,,,,,,,140.65,,,
CMA-ES,20260607,32,6,6,cma_r32_006_tl21_dt36_ge20_qr31_tau80,21,36,20,0.31,0.8,187.92,84.04,178.48,90.04,0.00,PASS,,recovery_detected,True,False,0,1603,0,38,,,,,,,,,,,,,,,,,178.48,,,
CMA-ES,20260607,33,1,6,cma_r33_001_tl30_dt30_ge29_qr19_tau81,30,30,29,0.19,0.81,145.92,89.28,140.77,90.04,0.00,PASS,,recovery_detected,True,False,0,2195,1,23,,,,,,,,,,,,,,,,,140.77,,,
CMA-ES,20260607,33,2,6,cma_r33_002_tl31_dt20_ge18_qr32_tau81,31,20,18,0.32,0.81,144.92,76.52,138.70,90.04,0.00,PASS,,recovery_detected,True,False,0,2760,0,25,,,,,,,,,,,,,,,,,138.70,,,
CMA-ES,20260607,33,3,6,cma_r33_003_tl45_dt22_ge30_qr31_tau81,45,22,30,0.31,0.81,145.92,75.01,139.47,90.04,0.00,PASS,,recovery_detected,True,False,0,2639,0,22,,,,,,,,,,,,,,,,,139.47,,,
CMA-ES,20260607,33,4,6,cma_r33_004_tl32_dt27_ge28_qr30_tau80,32,27,28,0.3,0.8,95.92,81.96,94.65,90.04,0.00,PASS,,recovery_detected,True,False,0,1755,1,21,,,,,,,,,,,,,,,,,94.65,,,
CMA-ES,20260607,33,5,6,cma_r33_005_tl33_dt28_ge33_qr22_tau81,33,28,33,0.22,0.81,90.92,92.71,91.08,90.04,0.00,PASS,,recovery_detected,True,False,0,1698,1,19,,,,,,,,,,,,,,,,,91.08,,,
CMA-ES,20260607,33,6,6,cma_r33_006_tl24_dt9_ge22_qr22_tau81,24,9,22,0.22,0.81,145.92,82.38,140.14,90.04,0.00,PASS,,recovery_detected,True,False,0,3032,1,18,,,,,,,,,,,,,,,,,140.14,,,
CMA-ES,20260607,34,1,6,cma_r34_001_tl33_dt24_ge22_qr27_tau82,33,24,22,0.27,0.82,157.92,81.65,150.99,90.04,0.00,PASS,,recovery_detected,True,False,0,2535,1,25,,,,,,,,,,,,,,,,,150.99,,,
CMA-ES,20260607,34,2,6,cma_r34_002_tl44_dt33_ge27_qr30_tau81,44,33,27,0.3,0.81,92.92,87.84,92.46,90.04,0.00,PASS,,recovery_detected,True,False,0,1631,1,21,,,,,,,,,,,,,,,,,92.46,,,
CMA-ES,20260607,34,3,6,cma_r34_003_tl35_dt18_ge30_qr24_tau83,35,18,30,0.24,0.83,145.92,91.12,140.94,90.04,0.00,PASS,,recovery_detected,True,False,0,2902,1,19,,,,,,,,,,,,,,,,,140.94,,,
CMA-ES,20260607,34,4,6,cma_r34_004_tl16_dt28_ge26_qr23_tau82,16,28,26,0.23,0.82,91.92,90.52,91.79,90.04,0.00,PASS,,recovery_detected,True,False,0,1690,1,21,,,,,,,,,,,,,,,,,91.79,,,
CMA-ES,20260607,34,5,6,cma_r34_005_tl22_dt34_ge19_qr25_tau81,22,34,19,0.25,0.81,149.92,87.99,144.29,90.04,0.00,PASS,,recovery_detected,True,False,0,1912,1,30,,,,,,,,,,,,,,,,,144.29,,,
CMA-ES,20260607,34,6,6,cma_r34_006_tl36_dt23_ge29_qr26_tau82,36,23,29,0.26,0.82,145.92,82.12,140.12,90.04,0.00,PASS,,recovery_detected,True,False,0,2703,1,21,,,,,,,,,,,,,,,,,140.12,,,
CMA-ES,20260607,35,1,6,cma_r35_001_tl46_dt24_ge31_qr19_tau82,46,24,31,0.19,0.82,144.92,83.43,139.33,90.04,0.00,PASS,,recovery_detected,True,False,0,2710,1,19,,,,,,,,,,,,,,,,,139.33,,,
CMA-ES,20260607,35,2,6,cma_r35_002_tl9_dt35_ge25_qr21_tau83,9,35,25,0.21,0.83,113.92,87.56,111.52,90.04,0.00,PASS,,recovery_detected,True,False,0,1851,1,28,,,,,,,,,,,,,,,,,111.52,,,
CMA-ES,20260607,35,3,6,cma_r35_003_tl32_dt28_ge32_qr31_tau81,32,28,32,0.31,0.81,137.92,80.06,132.66,90.04,0.00,PASS,,recovery_detected,True,False,0,1935,0,22,,,,,,,,,,,,,,,,,132.66,,,
CMA-ES,20260607,35,4,6,cma_r35_004_tl34_dt30_ge22_qr24_tau81,34,30,22,0.24,0.81,138.92,92.78,134.73,90.04,0.00,PASS,,recovery_detected,True,False,0,1936,1,28,,,,,,,,,,,,,,,,,134.73,,,
CMA-ES,20260607,35,5,6,cma_r35_005_tl8_dt33_ge23_qr36_tau80,8,33,23,0.36,0.8,111.92,82.02,109.20,90.04,0.00,PASS,,recovery_detected,True,False,0,1619,0,30,,,,,,,,,,,,,,,,,109.20,,,
CMA-ES,20260607,35,6,6,cma_r35_006_tl19_dt22_ge30_qr34_tau84,19,22,30,0.34,0.84,145.92,75.01,139.47,90.04,0.00,PASS,,recovery_detected,True,False,0,2639,0,22,,,,,,,,,,,,,,,,,139.47,,,
CMA-ES,20260607,36,1,6,cma_r36_001_tl0_dt28_ge19_qr30_tau79,0,28,19,0.3,0.79,94.92,88.48,94.33,90.04,0.00,PASS,,recovery_detected,True,False,0,1742,1,28,,,,,,,,,,,,,,,,,94.33,,,
CMA-ES,20260607,36,2,6,cma_r36_002_tl0_dt43_ge25_qr18_tau81,0,43,25,0.18,0.81,136.92,98.10,133.39,90.04,0.00,PASS,,recovery_timeout,True,False,0,1599,1,30,,,,,,,,,,,,,,,,,133.39,,,
CMA-ES,20260607,36,3,6,cma_r36_003_tl6_dt35_ge18_qr38_tau82,6,35,18,0.38,0.82,174.92,75.65,165.89,90.04,0.00,PASS,,recovery_detected,True,False,0,1657,0,35,,,,,,,,,,,,,,,,,165.89,,,
CMA-ES,20260607,36,4,6,cma_r36_004_tl27_dt22_ge24_qr23_tau84,27,22,24,0.23,0.84,146.92,80.58,140.89,90.04,0.00,PASS,,recovery_detected,True,False,0,2628,1,21,,,,,,,,,,,,,,,,,140.89,,,
CMA-ES,20260607,36,5,6,cma_r36_005_tl0_dt32_ge24_qr27_tau82,0,32,24,0.27,0.82,139.92,90.00,135.38,90.04,0.00,PASS,,recovery_detected,True,False,0,1804,1,27,,,,,,,,,,,,,,,,,135.38,,,
CMA-ES,20260607,36,6,6,cma_r36_006_tl6_dt35_ge18_qr22_tau81,6,35,18,0.22,0.81,192.92,89.00,183.47,90.04,0.00,PASS,,recovery_detected,True,False,0,1915,1,35,,,,,,,,,,,,,,,,,183.47,,,
CMA-ES,20260607,37,1,6,cma_r37_001_tl0_dt25_ge18_qr15_tau83,0,25,18,0.15,0.83,93.92,79.92,92.65,90.04,0.00,PASS,,recovery_detected,True,False,0,1952,1,29,,,,,,,,,,,,,,,,,92.65,,,
CMA-ES,20260607,37,2,6,cma_r37_002_tl17_dt37_ge34_qr26_tau80,17,37,34,0.26,0.8,114.92,92.27,112.86,90.04,0.00,PASS,,recovery_detected,True,False,0,1647,1,22,,,,,,,,,,,,,,,,,112.86,,,
CMA-ES,20260607,37,3,6,cma_r37_003_tl0_dt37_ge21_qr29_tau79,0,37,21,0.29,0.79,148.92,87.57,143.34,90.04,0.00,PASS,,recovery_detected,True,False,0,1953,1,32,,,,,,,,,,,,,,,,,143.34,,,
CMA-ES,20260607,37,4,6,cma_r37_004_tl14_dt41_ge18_qr27_tau80,14,41,18,0.27,0.8,140.92,91.56,136.43,90.04,0.00,PASS,,recovery_detected,True,False,0,1579,1,32,,,,,,,,,,,,,,,,,136.43,,,
CMA-ES,20260607,37,5,6,cma_r37_005_tl6_dt36_ge23_qr24_tau81,6,36,23,0.24,0.81,156.92,88.21,150.67,90.04,0.00,PASS,,recovery_detected,True,False,0,1951,1,28,,,,,,,,,,,,,,,,,150.67,,,
CMA-ES,20260607,37,6,6,cma_r37_006_tl18_dt28_ge16_qr19_tau82,18,28,16,0.19,0.82,94.92,89.48,94.43,90.04,0.00,PASS,,recovery_detected,True,False,0,1746,1,31,,,,,,,,,,,,,,,,,94.43,,,
CMA-ES,20260607,38,1,6,cma_r38_001_tl0_dt41_ge22_qr28_tau81,0,41,22,0.28,0.81,114.92,90.20,112.67,90.04,0.00,PASS,,recovery_detected,True,False,0,1701,1,30,,,,,,,,,,,,,,,,,112.67,,,
CMA-ES,20260607,38,2,6,cma_r38_002_tl32_dt13_ge20_qr20_tau81,32,13,20,0.2,0.81,145.92,85.78,140.45,90.04,0.00,PASS,,recovery_detected,True,False,0,2949,1,19,,,,,,,,,,,,,,,,,140.45,,,
CMA-ES,20260607,38,3,6,cma_r38_003_tl2_dt38_ge22_qr9_tau84,2,38,22,0.09,0.84,137.92,96.23,134.13,90.04,0.00,PASS,,recovery_detected,True,False,0,1939,1,28,,,,,,,,,,,,,,,,,134.13,,,
CMA-ES,20260607,38,4,6,cma_r38_004_tl11_dt22_ge19_qr17_tau84,11,22,19,0.17,0.84,136.92,83.64,132.08,90.04,0.00,PASS,,recovery_detected,True,False,0,2516,1,26,,,,,,,,,,,,,,,,,132.08,,,
CMA-ES,20260607,38,5,6,cma_r38_005_tl1_dt24_ge17_qr21_tau82,1,24,17,0.21,0.82,104.92,79.51,102.61,90.04,0.00,PASS,,recovery_detected,True,False,0,2033,1,28,,,,,,,,,,,,,,,,,102.61,,,
CMA-ES,20260607,38,6,6,cma_r38_006_tl5_dt24_ge11_qr21_tau83,5,24,11,0.21,0.83,170.92,82.01,162.84,90.04,0.00,PASS,,recovery_detected,True,False,0,2305,1,37,,,,,,,,,,,,,,,,,162.84,,,
CMA-ES,20260607,39,1,6,cma_r39_001_tl3_dt35_ge22_qr30_tau80,3,35,22,0.3,0.8,144.92,92.12,140.12,90.04,0.00,PASS,,recovery_detected,True,False,0,2197,1,25,,,,,,,,,,,,,,,,,140.12,,,
CMA-ES,20260607,39,2,6,cma_r39_002_tl5_dt28_ge17_qr25_tau82,5,28,17,0.25,0.82,92.92,90.22,92.67,90.04,0.00,PASS,,recovery_detected,True,False,0,1717,1,29,,,,,,,,,,,,,,,,,92.67,,,
CMA-ES,20260607,39,3,6,cma_r39_003_tl13_dt41_ge19_qr20_tau80,13,41,19,0.2,0.8,162.92,90.89,156.37,90.04,0.00,PASS,,recovery_detected,True,False,0,1631,1,34,,,,,,,,,,,,,,,,,156.37,,,
CMA-ES,20260607,39,4,6,cma_r39_004_tl21_dt31_ge22_qr22_tau81,21,31,22,0.22,0.81,144.92,88.14,139.76,90.04,0.00,PASS,,recovery_detected,True,False,0,2406,1,25,,,,,,,,,,,,,,,,,139.76,,,
CMA-ES,20260607,39,5,6,cma_r39_005_tl12_dt29_ge15_qr23_tau82,12,29,15,0.23,0.82,140.92,82.92,135.65,90.04,0.00,PASS,,recovery_detected,True,False,0,1889,1,34,,,,,,,,,,,,,,,,,135.65,,,
CMA-ES,20260607,39,6,6,cma_r39_006_tl4_dt44_ge20_qr23_tau81,4,44,20,0.23,0.81,127.92,96.21,125.04,90.04,0.00,PASS,,recovery_detected,True,False,0,1588,1,31,,,,,,,,,,,,,,,,,125.04,,,
CMA-ES,20260607,40,1,6,cma_r40_001_tl1_dt26_ge11_qr31_tau83,1,26,11,0.31,0.83,145.92,77.40,139.69,90.04,0.00,PASS,,recovery_detected,True,False,0,2329,0,32,,,,,,,,,,,,,,,,,139.69,,,
CMA-ES,20260607,40,2,6,cma_r40_002_tl22_dt37_ge31_qr25_tau81,22,37,31,0.25,0.81,137.92,90.24,133.59,90.04,0.00,PASS,,recovery_detected,True,False,0,1833,1,25,,,,,,,,,,,,,,,,,133.59,,,
CMA-ES,20260607,40,3,6,cma_r40_003_tl30_dt27_ge23_qr26_tau82,30,27,23,0.26,0.82,145.92,81.93,140.10,90.04,0.00,PASS,,recovery_detected,True,False,0,2529,1,25,,,,,,,,,,,,,,,,,140.10,,,
CMA-ES,20260607,40,4,6,cma_r40_004_tl20_dt37_ge27_qr40_tau80,20,37,27,0.4,0.8,113.92,80.47,110.88,90.04,0.00,PASS,,recovery_detected,True,False,0,1545,0,29,,,,,,,,,,,,,,,,,110.88,,,
CMA-ES,20260607,40,5,6,cma_r40_005_tl0_dt32_ge17_qr18_tau82,0,32,17,0.18,0.82,95.92,87.74,95.18,90.04,0.00,PASS,,recovery_detected,True,False,0,1597,1,31,,,,,,,,,,,,,,,,,95.18,,,
CMA-ES,20260607,40,6,6,cma_r40_006_tl0_dt32_ge14_qr24_tau82,0,32,14,0.24,0.82,144.92,81.41,139.15,90.04,0.00,PASS,,recovery_detected,True,False,0,1824,1,36,,,,,,,,,,,,,,,,,139.15,,,
CMA-ES,20260607,41,1,6,cma_r41_001_tl7_dt27_ge19_qr21_tau82,7,27,19,0.21,0.82,158.92,81.84,151.91,90.04,0.00,PASS,,recovery_detected,True,False,0,1928,1,31,,,,,,,,,,,,,,,,,151.91,,,
CMA-ES,20260607,41,2,6,cma_r41_002_tl21_dt27_ge24_qr17_tau82,21,27,24,0.17,0.82,138.92,84.35,133.96,90.04,0.00,PASS,,recovery_detected,True,False,0,2181,1,26,,,,,,,,,,,,,,,,,133.96,,,
CMA-ES,20260607,41,3,6,cma_r41_003_tl29_dt24_ge18_qr28_tau81,29,24,18,0.28,0.81,138.92,83.60,133.89,90.04,0.00,PASS,,recovery_detected,True,False,0,2402,1,26,,,,,,,,,,,,,,,,,133.89,,,
CMA-ES,20260607,41,4,6,cma_r41_004_tl2_dt30_ge19_qr21_tau80,2,30,19,0.21,0.8,94.92,88.68,94.35,90.04,0.00,PASS,,recovery_detected,True,False,0,1664,1,29,,,,,,,,,,,,,,,,,94.35,,,
CMA-ES,20260607,41,5,6,cma_r41_005_tl20_dt29_ge25_qr25_tau83,20,29,25,0.25,0.83,111.92,87.12,109.66,90.04,0.00,PASS,,recovery_detected,True,False,0,1919,1,27,,,,,,,,,,,,,,,,,109.66,,,
CMA-ES,20260607,41,6,6,cma_r41_006_tl22_dt34_ge28_qr22_tau82,22,34,28,0.22,0.82,91.92,87.88,91.55,90.04,0.00,PASS,,recovery_detected,True,False,0,1616,1,20,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,42,1,6,cma_r42_001_tl10_dt29_ge25_qr16_tau84,10,29,25,0.16,0.84,111.92,87.12,109.66,90.04,0.00,PASS,,recovery_detected,True,False,0,1919,1,27,,,,,,,,,,,,,,,,,109.66,,,
CMA-ES,20260607,42,2,6,cma_r42_002_tl18_dt34_ge28_qr18_tau82,18,34,28,0.18,0.82,91.92,87.88,91.55,90.04,0.00,PASS,,recovery_detected,True,False,0,1616,1,20,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,42,3,6,cma_r42_003_tl13_dt31_ge22_qr18_tau81,13,31,22,0.18,0.81,144.92,87.59,139.71,90.04,0.00,PASS,,recovery_detected,True,False,0,2396,1,25,,,,,,,,,,,,,,,,,139.71,,,
CMA-ES,20260607,42,4,6,cma_r42_004_tl13_dt35_ge18_qr21_tau81,13,35,18,0.21,0.81,186.92,87.66,177.90,90.04,0.00,PASS,,recovery_detected,True,False,0,1874,1,35,,,,,,,,,,,,,,,,,177.90,,,
CMA-ES,20260607,42,5,6,cma_r42_005_tl28_dt33_ge31_qr22_tau83,28,33,31,0.22,0.83,138.92,93.94,134.83,90.04,0.00,PASS,,recovery_detected,True,False,0,1893,1,25,,,,,,,,,,,,,,,,,134.83,,,
CMA-ES,20260607,42,6,6,cma_r42_006_tl24_dt39_ge30_qr13_tau83,24,39,30,0.13,0.83,108.92,91.85,107.37,90.04,0.00,PASS,,recovery_detected,True,False,0,1565,1,27,,,,,,,,,,,,,,,,,107.37,,,
CMA-ES,20260607,43,1,6,cma_r43_001_tl13_dt30_ge23_qr26_tau82,13,30,23,0.26,0.82,138.92,90.20,134.49,90.04,0.00,PASS,,recovery_detected,True,False,0,2003,1,26,,,,,,,,,,,,,,,,,134.49,,,
CMA-ES,20260607,43,2,6,cma_r43_002_tl25_dt44_ge33_qr15_tau83,25,44,33,0.15,0.83,159.92,90.65,153.62,90.04,0.00,PASS,,recovery_detected,True,False,0,1470,1,28,,,,,,,,,,,,,,,,,153.62,,,
CMA-ES,20260607,43,3,6,cma_r43_003_tl45_dt32_ge31_qr18_tau83,45,32,31,0.18,0.83,93.92,88.32,93.41,90.04,0.00,PASS,,recovery_detected,True,False,0,1643,1,20,,,,,,,,,,,,,,,,,93.41,,,
CMA-ES,20260607,43,4,6,cma_r43_004_tl7_dt35_ge22_qr20_tau84,7,35,22,0.2,0.84,144.92,92.12,140.12,90.04,0.00,PASS,,recovery_detected,True,False,0,2197,1,25,,,,,,,,,,,,,,,,,140.12,,,
CMA-ES,20260607,43,5,6,cma_r43_005_tl19_dt38_ge23_qr14_tau82,19,38,23,0.14,0.82,165.92,91.00,159.11,90.04,0.00,PASS,,recovery_detected,True,False,0,1842,1,32,,,,,,,,,,,,,,,,,159.11,,,
CMA-ES,20260607,43,6,6,cma_r43_006_tl9_dt29_ge24_qr19_tau84,9,29,24,0.19,0.84,166.92,89.01,159.84,90.04,0.00,PASS,,recovery_detected,True,False,0,1854,1,31,,,,,,,,,,,,,,,,,159.84,,,
CMA-ES,20260607,44,1,6,cma_r44_001_tl50_dt25_ge30_qr18_tau83,50,25,30,0.18,0.83,94.92,81.71,93.72,90.04,0.00,PASS,,recovery_detected,True,False,0,1978,1,18,,,,,,,,,,,,,,,,,93.72,,,
CMA-ES,20260607,44,2,6,cma_r44_002_tl35_dt32_ge29_qr15_tau83,35,32,29,0.15,0.83,92.92,89.49,92.61,90.04,0.00,PASS,,recovery_detected,True,False,0,1643,1,20,,,,,,,,,,,,,,,,,92.61,,,
CMA-ES,20260607,44,3,6,cma_r44_003_tl33_dt37_ge28_qr19_tau83,33,37,28,0.19,0.83,162.92,90.93,156.38,90.04,0.00,PASS,,recovery_detected,True,False,0,1575,1,30,,,,,,,,,,,,,,,,,156.38,,,
CMA-ES,20260607,44,4,6,cma_r44_004_tl33_dt36_ge25_qr27_tau83,33,36,25,0.27,0.83,208.92,83.98,197.56,90.04,0.00,PASS,,recovery_detected,True,False,0,1662,1,32,,,,,,,,,,,,,,,,,197.56,,,
CMA-ES,20260607,44,5,6,cma_r44_005_tl16_dt30_ge21_qr34_tau81,16,30,21,0.34,0.81,115.92,84.93,113.10,90.04,0.00,PASS,,recovery_detected,True,False,0,1654,0,30,,,,,,,,,,,,,,,,,113.10,,,
CMA-ES,20260607,44,6,6,cma_r44_006_tl45_dt28_ge31_qr14_tau83,45,28,31,0.14,0.83,90.92,92.59,91.07,90.04,0.00,PASS,,recovery_detected,True,False,0,1685,1,19,,,,,,,,,,,,,,,,,91.07,,,
CMA-ES,20260607,45,1,6,cma_r45_001_tl30_dt27_ge26_qr17_tau83,30,27,26,0.17,0.83,90.92,81.20,90.04,90.04,0.00,PASS,,recovery_detected,True,False,0,1743,1,21,,,,,,,,,,,,,,,,,90.04,,,
CMA-ES,20260607,45,2,6,cma_r45_002_tl56_dt27_ge34_qr14_tau83,56,27,34,0.14,0.83,95.92,82.03,94.66,90.04,0.00,PASS,,recovery_detected,True,False,0,1731,1,19,,,,,,,,,,,,,,,,,94.66,,,
CMA-ES,20260607,45,3,6,cma_r45_003_tl48_dt32_ge34_qr14_tau84,48,32,34,0.14,0.84,93.92,89.03,93.48,90.04,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,93.48,,,
CMA-ES,20260607,45,4,6,cma_r45_004_tl33_dt30_ge29_qr20_tau83,33,30,29,0.2,0.83,145.92,89.28,140.77,90.04,0.00,PASS,,recovery_detected,True,False,0,2195,1,23,,,,,,,,,,,,,,,,,140.77,,,
CMA-ES,20260607,45,5,6,cma_r45_005_tl50_dt23_ge37_qr15_tau83,50,23,37,0.15,0.83,145.92,83.75,140.27,90.04,0.00,PASS,,recovery_detected,True,False,0,2728,1,19,,,,,,,,,,,,,,,,,140.27,,,
CMA-ES,20260607,45,6,6,cma_r45_006_tl30_dt33_ge27_qr9_tau84,30,33,27,0.09,0.84,92.92,87.84,92.46,90.04,0.00,PASS,,recovery_detected,True,False,0,1631,1,21,,,,,,,,,,,,,,,,,92.46,,,
CMA-ES,20260607,46,1,6,cma_r46_001_tl37_dt23_ge27_qr16_tau83,37,23,27,0.16,0.83,144.92,82.12,139.21,90.04,0.00,PASS,,recovery_detected,True,False,0,2735,1,22,,,,,,,,,,,,,,,,,139.21,,,
CMA-ES,20260607,46,2,6,cma_r46_002_tl22_dt26_ge25_qr5_tau84,22,26,25,0.05,0.84,145.92,82.90,140.19,90.04,0.00,PASS,,recovery_detected,True,False,0,2654,1,25,,,,,,,,,,,,,,,,,140.19,,,
CMA-ES,20260607,46,3,6,cma_r46_003_tl15_dt35_ge26_qr17_tau83,15,35,26,0.17,0.83,138.92,88.50,134.34,90.04,0.00,PASS,,recovery_detected,True,False,0,1993,1,27,,,,,,,,,,,,,,,,,134.34,,,
CMA-ES,20260607,46,4,6,cma_r46_004_tl27_dt28_ge25_qr8_tau83,27,28,25,0.08,0.83,145.92,87.34,140.59,90.04,0.00,PASS,,recovery_detected,True,False,0,2451,1,25,,,,,,,,,,,,,,,,,140.59,,,
CMA-ES,20260607,46,5,6,cma_r46_005_tl33_dt32_ge27_qr21_tau81,33,32,27,0.21,0.81,91.92,88.32,91.59,90.04,0.00,PASS,,recovery_detected,True,False,0,1645,1,21,,,,,,,,,,,,,,,,,91.59,,,
CMA-ES,20260607,46,6,6,cma_r46_006_tl27_dt31_ge26_qr15_tau81,27,31,26,0.15,0.81,137.92,88.49,133.43,90.04,0.00,PASS,,recovery_detected,True,False,0,2014,1,25,,,,,,,,,,,,,,,,,133.43,,,
CMA-ES,20260607,47,1,6,cma_r47_001_tl46_dt26_ge28_qr15_tau82,46,26,28,0.15,0.82,92.92,82.26,91.95,90.04,0.00,PASS,,recovery_detected,True,False,0,1928,1,18,,,,,,,,,,,,,,,,,91.95,,,
CMA-ES,20260607,47,2,6,cma_r47_002_tl61_dt29_ge31_qr20_tau80,61,29,31,0.2,0.8,144.92,89.17,139.85,90.04,0.00,PASS,,recovery_detected,True,False,0,2449,1,24,,,,,,,,,,,,,,,,,139.85,,,
CMA-ES,20260607,47,3,6,cma_r47_003_tl42_dt31_ge28_qr21_tau81,42,31,28,0.21,0.81,144.92,88.45,139.79,90.04,0.00,PASS,,recovery_detected,True,False,0,2433,1,24,,,,,,,,,,,,,,,,,139.79,,,
CMA-ES,20260607,47,4,6,cma_r47_004_tl40_dt25_ge26_qr22_tau81,40,25,26,0.22,0.81,90.92,81.45,90.06,90.04,0.00,PASS,,recovery_detected,True,False,0,1940,1,19,,,,,,,,,,,,,,,,,90.06,,,
CMA-ES,20260607,47,5,6,cma_r47_005_tl34_dt37_ge28_qr20_tau82,34,37,28,0.2,0.82,162.92,90.93,156.38,90.04,0.00,PASS,,recovery_detected,True,False,0,1575,1,30,,,,,,,,,,,,,,,,,156.38,,,
CMA-ES,20260607,47,6,6,cma_r47_006_tl23_dt32_ge22_qr19_tau80,23,32,22,0.19,0.8,144.92,88.14,139.76,90.04,0.00,PASS,,recovery_detected,True,False,0,2414,1,25,,,,,,,,,,,,,,,,,139.76,,,
CMA-ES,20260607,48,1,6,cma_r48_001_tl33_dt30_ge26_qr17_tau81,33,30,26,0.17,0.81,138.92,90.34,134.50,90.04,0.00,PASS,,recovery_detected,True,False,0,1938,1,25,,,,,,,,,,,,,,,,,134.50,,,
CMA-ES,20260607,48,2,6,cma_r48_002_tl42_dt23_ge25_qr23_tau81,42,23,25,0.23,0.81,165.92,82.93,158.38,90.04,0.00,PASS,,recovery_detected,True,False,0,2855,1,25,,,,,,,,,,,,,,,,,158.38,,,
CMA-ES,20260607,48,3,6,cma_r48_003_tl65_dt28_ge34_qr20_tau82,65,28,34,0.2,0.82,90.92,92.77,91.09,90.04,0.00,PASS,,recovery_detected,True,False,0,1698,1,19,,,,,,,,,,,,,,,,,91.09,,,
CMA-ES,20260607,48,4,6,cma_r48_004_tl38_dt28_ge28_qr22_tau82,38,28,28,0.22,0.82,91.92,91.89,91.92,90.04,0.00,PASS,,recovery_detected,True,False,0,1710,1,20,,,,,,,,,,,,,,,,,91.92,,,
CMA-ES,20260607,48,5,6,cma_r48_005_tl54_dt30_ge34_qr18_tau81,54,30,34,0.18,0.81,94.92,87.48,94.24,90.04,0.00,PASS,,recovery_detected,True,False,0,1645,1,19,,,,,,,,,,,,,,,,,94.24,,,
CMA-ES,20260607,48,6,6,cma_r48_006_tl31_dt27_ge23_qr19_tau82,31,27,23,0.19,0.82,145.92,81.93,140.10,90.04,0.00,PASS,,recovery_detected,True,False,0,2529,1,25,,,,,,,,,,,,,,,,,140.10,,,
CMA-ES,20260607,49,1,6,cma_r49_001_tl66_dt25_ge35_qr14_tau83,66,25,35,0.14,0.83,94.92,81.71,93.72,90.04,0.00,PASS,,recovery_detected,True,False,0,1949,1,17,,,,,,,,,,,,,,,,,93.72,,,
CMA-ES,20260607,49,2,6,cma_r49_002_tl68_dt32_ge31_qr17_tau82,68,32,31,0.17,0.82,93.92,88.32,93.41,90.04,0.00,PASS,,recovery_detected,True,False,0,1643,1,20,,,,,,,,,,,,,,,,,93.41,,,
CMA-ES,20260607,49,3,6,cma_r49_003_tl63_dt26_ge28_qr21_tau82,63,26,28,0.21,0.82,92.92,82.26,91.95,90.04,0.00,PASS,,recovery_detected,True,False,0,1928,1,18,,,,,,,,,,,,,,,,,91.95,,,
CMA-ES,20260607,49,4,6,cma_r49_004_tl81_dt24_ge34_qr33_tau80,81,24,34,0.33,0.8,190.92,85.87,181.37,90.04,0.00,PASS,,recovery_detected,True,False,0,2703,0,24,,,,,,,,,,,,,,,,,181.37,,,
CMA-ES,20260607,49,5,6,cma_r49_005_tl89_dt21_ge38_qr27_tau82,89,21,38,0.27,0.82,138.92,84.58,133.98,90.04,0.00,PASS,,recovery_detected,True,False,0,2529,1,17,,,,,,,,,,,,,,,,,133.98,,,
CMA-ES,20260607,49,6,6,cma_r49_006_tl66_dt27_ge36_qr24_tau82,66,27,36,0.24,0.82,93.92,82.40,92.87,90.04,0.00,PASS,,recovery_detected,True,False,0,1700,1,17,,,,,,,,,,,,,,,,,92.87,,,
CMA-ES,20260607,50,1,6,cma_r50_001_tl64_dt29_ge30_qr28_tau83,64,29,30,0.28,0.83,145.92,88.68,140.72,90.04,0.00,PASS,,recovery_detected,True,False,0,2440,1,24,,,,,,,,,,,,,,,,,140.72,,,
CMA-ES,20260607,50,2,6,cma_r50_002_tl49_dt37_ge26_qr30_tau80,49,37,26,0.3,0.8,107.92,87.54,106.07,90.04,0.00,PASS,,recovery_detected,True,False,0,1443,1,29,,,,,,,,,,,,,,,,,106.07,,,
