method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,delay_A,delay_N,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,acquisition,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score,raw_score,essi_log_max_ewma,essi_spc_status,essi_stop_recommended
Random Search,20260607,16,6,6,rs_r16_006_tl35_dt190_ge2_qr74_tau87,35,190,2,0.74,0.87,258.92,89.98,243.56,90.34,0.00,PASS,,recovery_detected,True,False,0,976,0,87,,,,,,,,,,,,,,,,,243.56,,,
Random Search,20260607,17,1,6,rs_r17_001_tl37_dt105_ge47_qr11_tau70,37,105,47,0.11,0.7,270.92,82.38,253.78,90.34,0.00,PASS,,recovery_detected,True,False,0,202,1,29,,,,,,,,,,,,,,,,,253.78,,,
Random Search,20260607,17,2,6,rs_r17_002_tl46_dt57_ge41_qr64_tau73,46,57,41,0.64,0.73,171.92,78.19,163.40,90.34,0.00,PASS,,recovery_detected,True,False,0,784,0,27,,,,,,,,,,,,,,,,,163.40,,,
Random Search,20260607,17,3,6,rs_r17_003_tl52_dt157_ge4_qr3_tau81,52,157,4,0.03,0.81,379.92,88.15,353.40,90.34,0.00,PASS,,recovery_detected,True,False,0,958,1,101,,,,,,,,,,,,,,,,,353.40,,,
Random Search,20260607,17,4,6,rs_r17_004_tl57_dt50_ge1_qr9_tau83,57,50,1,0.09,0.83,0.00,63.09,1000005.74,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,5.74,,,
Random Search,20260607,17,5,6,rs_r17_005_tl65_dt219_ge3_qr90_tau76,65,219,3,0.9,0.76,309.92,87.06,289.66,90.34,0.00,PASS,,recovery_detected,True,False,0,941,0,92,,,,,,,,,,,,,,,,,289.66,,,
Random Search,20260607,17,6,6,rs_r17_006_tl17_dt48_ge49_qr42_tau82,17,48,49,0.42,0.82,187.92,88.30,178.86,90.34,0.00,PASS,,recovery_detected,True,False,0,1014,0,23,,,,,,,,,,,,,,,,,178.86,,,
Random Search,20260607,18,1,6,rs_r18_001_tl96_dt120_ge44_qr1_tau70,96,120,44,0.01,0.7,306.92,86.00,286.84,90.34,0.00,PASS,,recovery_detected,True,False,0,395,1,31,,,,,,,,,,,,,,,,,286.84,,,
Random Search,20260607,18,2,6,rs_r18_002_tl36_dt40_ge9_qr69_tau89,36,40,9,0.69,0.89,233.92,76.38,219.60,90.34,0.00,PASS,,recovery_detected,True,False,0,1786,0,53,,,,,,,,,,,,,,,,,219.60,,,
Random Search,20260607,18,3,6,rs_r18_003_tl31_dt79_ge6_qr54_tau70,31,79,6,0.54,0.7,253.92,94.41,239.42,90.34,0.00,PASS,,recovery_detected,True,False,0,867,0,69,,,,,,,,,,,,,,,,,239.42,,,
Random Search,20260607,18,4,6,rs_r18_004_tl102_dt61_ge43_qr79_tau86,102,61,43,0.79,0.86,256.92,75.75,240.45,90.34,0.00,PASS,,recovery_detected,True,False,0,806,0,29,,,,,,,,,,,,,,,,,240.45,,,
Random Search,20260607,18,5,6,rs_r18_005_tl69_dt186_ge22_qr9_tau86,69,186,22,0.09,0.86,170.92,84.52,163.07,90.34,0.00,PASS,,recovery_detected,True,False,0,226,1,38,,,,,,,,,,,,,,,,,163.07,,,
Random Search,20260607,18,6,6,rs_r18_006_tl85_dt106_ge9_qr33_tau88,85,106,9,0.33,0.88,326.92,88.67,305.26,90.34,0.00,PASS,,recovery_detected,True,False,0,689,0,73,,,,,,,,,,,,,,,,,305.26,,,
Random Search,20260607,19,1,6,rs_r19_001_tl61_dt172_ge23_qr49_tau81,61,172,23,0.49,0.81,193.92,77.51,183.34,90.34,0.00,PASS,,recovery_detected,True,False,0,283,0,37,,,,,,,,,,,,,,,,,183.34,,,
Random Search,20260607,19,2,6,rs_r19_002_tl66_dt7_ge29_qr82_tau80,66,7,29,0.82,0.8,181.92,80.09,172.66,90.34,0.00,PASS,,recovery_detected,True,False,0,3613,0,18,,,,,,,,,,,,,,,,,172.66,,,
Random Search,20260607,19,3,6,rs_r19_003_tl56_dt99_ge47_qr11_tau70,56,99,47,0.11,0.7,234.92,83.21,221.13,90.34,0.00,PASS,,recovery_detected,True,False,0,222,1,28,,,,,,,,,,,,,,,,,221.13,,,
Random Search,20260607,19,4,6,rs_r19_004_tl1_dt130_ge26_qr57_tau86,1,130,26,0.57,0.86,0.00,64.59,1000005.87,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,5.87,,,
Random Search,20260607,19,5,6,rs_r19_005_tl42_dt107_ge42_qr87_tau75,42,107,42,0.87,0.75,207.92,80.20,196.31,90.34,0.00,PASS,,recovery_detected,True,False,0,199,0,29,,,,,,,,,,,,,,,,,196.31,,,
Random Search,20260607,19,6,6,rs_r19_006_tl86_dt198_ge13_qr68_tau89,86,198,13,0.68,0.89,274.92,91.92,258.28,90.34,0.00,PASS,,recovery_detected,True,False,0,391,0,60,,,,,,,,,,,,,,,,,258.28,,,
Random Search,20260607,20,1,6,rs_r20_001_tl30_dt123_ge23_qr79_tau74,30,123,23,0.79,0.74,189.92,75.89,179.55,90.34,0.00,PASS,,recovery_detected,True,False,0,359,0,37,,,,,,,,,,,,,,,,,179.55,,,
Random Search,20260607,20,2,6,rs_r20_002_tl50_dt232_ge31_qr19_tau80,50,232,31,0.19,0.8,0.00,66.60,1000006.05,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,6.05,,,
Random Search,20260607,20,3,6,rs_r20_003_tl27_dt153_ge13_qr91_tau70,27,153,13,0.91,0.7,204.92,96.22,195.04,90.34,0.00,PASS,,recovery_detected,True,False,0,396,0,51,,,,,,,,,,,,,,,,,195.04,,,
Random Search,20260607,20,4,6,rs_r20_004_tl8_dt179_ge35_qr6_tau89,8,179,35,0.06,0.89,336.92,90.23,314.49,90.34,0.00,PASS,,recovery_detected,True,False,0,738,1,41,,,,,,,,,,,,,,,,,314.49,,,
Random Search,20260607,20,5,6,rs_r20_005_tl91_dt147_ge40_qr35_tau71,91,147,40,0.35,0.71,297.92,84.08,278.48,90.34,0.00,PASS,,recovery_detected,True,False,0,195,0,35,,,,,,,,,,,,,,,,,278.48,,,
Random Search,20260607,20,6,6,rs_r20_006_tl61_dt132_ge18_qr58_tau71,61,132,18,0.58,0.71,404.92,82.18,375.58,90.34,0.00,PASS,,recovery_detected,True,False,0,432,0,63,,,,,,,,,,,,,,,,,375.58,,,
Random Search,20260607,21,1,6,rs_r21_001_tl17_dt210_ge38_qr52_tau73,17,210,38,0.52,0.73,160.92,83.80,153.91,90.34,0.00,PASS,,recovery_detected,True,False,0,496,0,27,,,,,,,,,,,,,,,,,153.91,,,
Random Search,20260607,21,2,6,rs_r21_002_tl119_dt193_ge10_qr3_tau77,119,193,10,0.03,0.77,371.92,84.88,345.83,90.34,0.00,PASS,,recovery_detected,True,False,0,702,1,79,,,,,,,,,,,,,,,,,345.83,,,
Random Search,20260607,21,3,6,rs_r21_003_tl73_dt105_ge15_qr34_tau82,73,105,15,0.34,0.82,330.92,87.38,308.78,90.34,0.00,PASS,,recovery_detected,True,False,0,489,0,61,,,,,,,,,,,,,,,,,308.78,,,
Random Search,20260607,21,4,6,rs_r21_004_tl51_dt72_ge12_qr93_tau74,51,72,12,0.93,0.74,356.92,88.84,332.55,90.34,0.00,PASS,,recovery_detected,True,False,0,983,0,71,,,,,,,,,,,,,,,,,332.55,,,
Random Search,20260607,21,5,6,rs_r21_005_tl114_dt90_ge5_qr74_tau80,114,90,5,0.74,0.8,385.92,97.84,359.73,90.34,0.00,PASS,,recovery_detected,True,False,0,912,0,97,,,,,,,,,,,,,,,,,359.73,,,
Random Search,20260607,21,6,6,rs_r21_006_tl107_dt119_ge35_qr1_tau85,107,119,35,0.01,0.85,190.92,91.92,181.92,90.34,0.00,PASS,,recovery_detected,True,False,0,224,1,31,,,,,,,,,,,,,,,,,181.92,,,
Random Search,20260607,22,1,6,rs_r22_001_tl49_dt46_ge29_qr70_tau79,49,46,29,0.7,0.79,161.92,77.91,154.28,90.34,0.00,PASS,,recovery_detected,True,False,0,1560,0,28,,,,,,,,,,,,,,,,,154.28,,,
Random Search,20260607,22,2,6,rs_r22_002_tl54_dt231_ge49_qr41_tau86,54,231,49,0.41,0.86,302.92,79.03,282.57,90.34,0.00,PASS,,recovery_detected,True,False,0,347,0,31,,,,,,,,,,,,,,,,,282.57,,,
Random Search,20260607,22,3,6,rs_r22_003_tl119_dt203_ge11_qr73_tau83,119,203,11,0.73,0.83,0.00,83.49,1000007.59,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.59,,,
Random Search,20260607,22,4,6,rs_r22_004_tl21_dt87_ge5_qr36_tau74,21,87,5,0.36,0.74,330.92,103.86,310.28,90.34,0.00,PASS,,recovery_detected,True,False,0,1459,0,80,,,,,,,,,,,,,,,,,310.28,,,
Random Search,20260607,22,5,6,rs_r22_005_tl113_dt183_ge33_qr35_tau84,113,183,33,0.35,0.84,286.92,89.91,269.01,90.34,0.00,PASS,,recovery_detected,True,False,0,335,0,35,,,,,,,,,,,,,,,,,269.01,,,
Random Search,20260607,22,6,6,rs_r22_006_tl88_dt207_ge44_qr12_tau86,88,207,44,0.12,0.86,306.92,86.00,286.84,90.34,0.00,PASS,,recovery_detected,True,False,0,395,1,31,,,,,,,,,,,,,,,,,286.84,,,
Random Search,20260607,23,1,6,rs_r23_001_tl32_dt51_ge24_qr59_tau72,32,51,24,0.59,0.72,0.00,80.03,1000007.28,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.28,,,
Random Search,20260607,23,2,6,rs_r23_002_tl118_dt211_ge36_qr67_tau71,118,211,36,0.67,0.71,288.92,84.10,270.30,90.34,0.00,PASS,,recovery_detected,True,False,0,368,0,34,,,,,,,,,,,,,,,,,270.30,,,
Random Search,20260607,23,3,6,rs_r23_003_tl57_dt187_ge6_qr11_tau78,57,187,6,0.11,0.78,414.92,96.50,385.97,90.34,0.00,PASS,,recovery_detected,True,False,0,858,1,97,,,,,,,,,,,,,,,,,385.97,,,
Random Search,20260607,23,4,6,rs_r23_004_tl94_dt22_ge39_qr75_tau75,94,22,39,0.75,0.75,145.92,75.50,139.52,90.34,0.00,PASS,,recovery_detected,True,False,0,2544,0,17,,,,,,,,,,,,,,,,,139.52,,,
Random Search,20260607,23,5,6,rs_r23_005_tl74_dt31_ge46_qr67_tau72,74,31,46,0.67,0.72,137.92,85.26,133.13,90.34,0.00,PASS,,recovery_detected,True,False,0,1881,0,18,,,,,,,,,,,,,,,,,133.13,,,
Random Search,20260607,23,6,6,rs_r23_006_tl110_dt70_ge3_qr3_tau75,110,70,3,0.03,0.75,327.92,83.96,305.74,90.34,0.00,PASS,,recovery_detected,True,False,0,1223,1,92,,,,,,,,,,,,,,,,,305.74,,,
Random Search,20260607,24,1,6,rs_r24_001_tl69_dt13_ge5_qr61_tau90,69,13,5,0.61,0.9,146.92,80.25,140.86,90.34,0.00,PASS,,recovery_detected,True,False,0,3073,0,28,,,,,,,,,,,,,,,,,140.86,,,
Random Search,20260607,24,2,6,rs_r24_002_tl15_dt189_ge43_qr12_tau83,15,189,43,0.12,0.83,251.92,79.27,236.22,90.34,0.00,PASS,,recovery_detected,True,False,0,586,1,30,,,,,,,,,,,,,,,,,236.22,,,
Random Search,20260607,24,3,6,rs_r24_003_tl93_dt79_ge9_qr49_tau77,93,79,9,0.49,0.77,274.92,89.25,258.04,90.34,0.00,PASS,,recovery_detected,True,False,0,660,0,66,,,,,,,,,,,,,,,,,258.04,,,
Random Search,20260607,24,4,6,rs_r24_004_tl103_dt122_ge27_qr50_tau88,103,122,27,0.5,0.88,222.92,77.46,209.70,90.34,0.00,PASS,,recovery_detected,True,False,0,278,0,38,,,,,,,,,,,,,,,,,209.70,,,
Random Search,20260607,24,5,6,rs_r24_005_tl99_dt76_ge17_qr34_tau72,99,76,17,0.34,0.72,288.92,90.93,270.92,90.34,0.00,PASS,,recovery_detected,True,False,0,478,0,55,,,,,,,,,,,,,,,,,270.92,,,
Random Search,20260607,24,6,6,rs_r24_006_tl105_dt77_ge1_qr43_tau90,105,77,1,0.43,0.9,256.92,90.45,241.79,90.34,0.00,PASS,,recovery_detected,True,False,0,1154,0,90,,,,,,,,,,,,,,,,,241.79,,,
Random Search,20260607,25,1,6,rs_r25_001_tl26_dt0_ge47_qr37_tau73,26,0,47,0.37,0.73,198.92,81.83,188.28,90.34,0.00,PASS,,recovery_detected,True,False,0,237,0,26,,,,,,,,,,,,,,,,,188.28,,,
Random Search,20260607,25,2,6,rs_r25_002_tl45_dt51_ge13_qr20_tau78,45,51,13,0.2,0.78,271.92,93.29,255.68,90.34,0.00,PASS,,recovery_detected,True,False,0,1332,1,54,,,,,,,,,,,,,,,,,255.68,,,
Random Search,20260607,25,3,6,rs_r25_003_tl111_dt15_ge45_qr1_tau77,111,15,45,0.01,0.77,137.92,83.00,132.93,90.34,0.00,PASS,,recovery_detected,True,False,0,2591,1,18,,,,,,,,,,,,,,,,,132.93,,,
Random Search,20260607,25,4,6,rs_r25_004_tl112_dt47_ge38_qr73_tau78,112,47,38,0.73,0.78,151.92,87.73,146.08,90.34,0.00,PASS,,recovery_detected,True,False,0,1269,0,24,,,,,,,,,,,,,,,,,146.08,,,
Random Search,20260607,25,5,6,rs_r25_005_tl104_dt99_ge7_qr69_tau87,104,99,7,0.69,0.87,279.92,91.43,262.78,90.34,0.00,PASS,,recovery_detected,True,False,0,710,0,72,,,,,,,,,,,,,,,,,262.78,,,
Random Search,20260607,25,6,6,rs_r25_006_tl35_dt181_ge6_qr17_tau85,35,181,6,0.17,0.85,0.00,81.40,1000007.40,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.40,,,
Random Search,20260607,26,1,6,rs_r26_001_tl4_dt114_ge49_qr71_tau86,4,114,49,0.71,0.86,116.92,83.08,113.84,90.34,0.00,PASS,,recovery_detected,True,False,0,375,0,20,,,,,,,,,,,,,,,,,113.84,,,
Random Search,20260607,26,2,6,rs_r26_002_tl34_dt160_ge6_qr44_tau85,34,160,6,0.44,0.85,278.92,95.84,262.28,90.34,0.00,PASS,,recovery_detected,True,False,0,821,0,78,,,,,,,,,,,,,,,,,262.28,,,
Random Search,20260607,26,3,6,rs_r26_003_tl88_dt217_ge12_qr81_tau86,88,217,12,0.81,0.86,0.00,83.40,1000007.58,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.58,,,
Random Search,20260607,26,4,6,rs_r26_004_tl7_dt10_ge17_qr52_tau77,7,10,17,0.52,0.77,161.92,83.15,154.76,90.34,0.00,PASS,,recovery_detected,True,False,0,3284,0,19,,,,,,,,,,,,,,,,,154.76,,,
Random Search,20260607,26,5,6,rs_r26_005_tl116_dt243_ge42_qr68_tau76,116,243,42,0.68,0.76,281.92,79.19,263.49,90.34,0.00,PASS,,recovery_detected,True,False,0,366,0,31,,,,,,,,,,,,,,,,,263.49,,,
Random Search,20260607,26,6,6,rs_r26_006_tl106_dt198_ge45_qr1_tau84,106,198,45,0.01,0.84,232.92,85.13,219.48,90.34,0.00,PASS,,recovery_detected,True,False,0,335,1,29,,,,,,,,,,,,,,,,,219.48,,,
Random Search,20260607,27,1,6,rs_r27_001_tl86_dt11_ge47_qr62_tau84,86,11,47,0.62,0.84,161.92,86.17,155.03,90.34,0.00,PASS,,recovery_detected,True,False,0,3274,0,17,,,,,,,,,,,,,,,,,155.03,,,
Random Search,20260607,27,2,6,rs_r27_002_tl35_dt127_ge29_qr77_tau72,35,127,29,0.77,0.72,257.92,77.48,241.52,90.34,0.00,PASS,,recovery_detected,True,False,0,366,0,39,,,,,,,,,,,,,,,,,241.52,,,
Random Search,20260607,27,3,6,rs_r27_003_tl104_dt39_ge49_qr16_tau70,104,39,49,0.16,0.7,114.92,97.33,113.32,90.34,0.00,PASS,,recovery_detected,True,False,0,1314,1,18,,,,,,,,,,,,,,,,,113.32,,,
Random Search,20260607,27,4,6,rs_r27_004_tl86_dt178_ge21_qr95_tau75,86,178,21,0.95,0.75,373.92,85.87,347.73,90.34,0.00,PASS,,recovery_detected,True,False,0,341,0,57,,,,,,,,,,,,,,,,,347.73,,,
Random Search,20260607,27,5,6,rs_r27_005_tl104_dt40_ge9_qr57_tau81,104,40,9,0.57,0.81,233.92,76.38,219.60,90.34,0.00,PASS,,recovery_detected,True,False,0,1786,0,53,,,,,,,,,,,,,,,,,219.60,,,
Random Search,20260607,27,6,6,rs_r27_006_tl93_dt47_ge41_qr15_tau81,93,47,41,0.15,0.81,159.92,89.59,153.53,90.34,0.00,PASS,,recovery_detected,True,False,0,1072,1,24,,,,,,,,,,,,,,,,,153.53,,,
Random Search,20260607,28,1,6,rs_r28_001_tl83_dt106_ge34_qr55_tau70,83,106,34,0.55,0.7,264.92,93.66,249.35,90.34,0.00,PASS,,recovery_detected,True,False,0,366,0,34,,,,,,,,,,,,,,,,,249.35,,,
Random Search,20260607,28,2,6,rs_r28_002_tl7_dt238_ge32_qr2_tau85,7,238,32,0.02,0.85,269.92,95.68,254.08,90.34,0.00,PASS,,recovery_detected,True,False,0,802,1,38,,,,,,,,,,,,,,,,,254.08,,,
Random Search,20260607,28,3,6,rs_r28_003_tl4_dt236_ge18_qr31_tau70,4,236,18,0.31,0.7,286.92,82.77,268.36,90.34,0.00,PASS,,recovery_detected,True,False,0,882,0,52,,,,,,,,,,,,,,,,,268.36,,,
Random Search,20260607,28,4,6,rs_r28_004_tl83_dt35_ge4_qr82_tau86,83,35,4,0.82,0.86,137.92,75.84,132.28,90.34,0.00,PASS,,recovery_detected,True,False,0,1670,0,47,,,,,,,,,,,,,,,,,132.28,,,
Random Search,20260607,28,5,6,rs_r28_005_tl35_dt25_ge35_qr41_tau81,35,25,35,0.41,0.81,138.92,77.81,133.36,90.34,0.00,PASS,,recovery_detected,True,False,0,2267,0,19,,,,,,,,,,,,,,,,,133.36,,,
Random Search,20260607,28,6,6,rs_r28_006_tl63_dt195_ge14_qr81_tau88,63,195,14,0.81,0.88,334.92,84.64,312.17,90.34,0.00,PASS,,recovery_detected,True,False,0,470,0,62,,,,,,,,,,,,,,,,,312.17,,,
Random Search,20260607,29,1,6,rs_r29_001_tl95_dt34_ge3_qr39_tau85,95,34,3,0.39,0.85,153.92,75.34,146.78,90.34,0.00,PASS,,recovery_detected,True,False,0,1961,0,48,,,,,,,,,,,,,,,,,146.78,,,
Random Search,20260607,29,2,6,rs_r29_002_tl87_dt43_ge37_qr35_tau80,87,43,37,0.35,0.8,208.92,81.53,197.34,90.34,0.00,PASS,,recovery_detected,True,False,0,1527,0,32,,,,,,,,,,,,,,,,,197.34,,,
Random Search,20260607,29,3,6,rs_r29_003_tl93_dt151_ge48_qr19_tau73,93,151,48,0.19,0.73,274.92,82.51,257.43,90.34,0.00,PASS,,recovery_detected,True,False,0,248,1,30,,,,,,,,,,,,,,,,,257.43,,,
Random Search,20260607,29,4,6,rs_r29_004_tl61_dt125_ge40_qr50_tau85,61,125,40,0.5,0.85,282.92,88.83,265.28,90.34,0.00,PASS,,recovery_detected,True,False,0,287,0,33,,,,,,,,,,,,,,,,,265.28,,,
Random Search,20260607,29,5,6,rs_r29_005_tl33_dt201_ge46_qr85_tau84,33,201,46,0.85,0.84,214.92,81.40,202.78,90.34,0.00,PASS,,recovery_detected,True,False,0,253,0,28,,,,,,,,,,,,,,,,,202.78,,,
Random Search,20260607,29,6,6,rs_r29_006_tl67_dt198_ge39_qr4_tau90,67,198,39,0.04,0.9,319.92,93.22,299.31,90.34,0.00,PASS,,recovery_detected,True,False,0,340,1,38,,,,,,,,,,,,,,,,,299.31,,,
Random Search,20260607,30,1,6,rs_r30_001_tl70_dt241_ge27_qr55_tau76,70,241,27,0.55,0.76,226.92,75.03,213.11,90.34,0.00,PASS,,recovery_detected,True,False,0,340,0,39,,,,,,,,,,,,,,,,,213.11,,,
Random Search,20260607,30,2,6,rs_r30_002_tl95_dt192_ge48_qr10_tau76,95,192,48,0.1,0.76,274.92,82.51,257.43,90.34,0.00,PASS,,recovery_detected,True,False,0,248,1,30,,,,,,,,,,,,,,,,,257.43,,,
Random Search,20260607,30,3,6,rs_r30_003_tl91_dt95_ge7_qr23_tau82,91,95,7,0.23,0.82,348.92,101.84,326.46,90.34,0.00,PASS,,recovery_detected,True,False,0,791,1,84,,,,,,,,,,,,,,,,,326.46,,,
Random Search,20260607,30,4,6,rs_r30_004_tl14_dt19_ge28_qr46_tau83,14,19,28,0.46,0.83,144.92,77.87,138.82,90.34,0.00,PASS,,recovery_detected,True,False,0,2746,0,20,,,,,,,,,,,,,,,,,138.82,,,
Random Search,20260607,30,5,6,rs_r30_005_tl59_dt106_ge44_qr67_tau74,59,106,44,0.67,0.74,248.92,75.42,233.15,90.34,0.00,PASS,,recovery_detected,True,False,0,291,0,32,,,,,,,,,,,,,,,,,233.15,,,
Random Search,20260607,30,6,6,rs_r30_006_tl62_dt19_ge10_qr63_tau73,62,19,10,0.63,0.73,145.92,78.41,139.78,90.34,0.00,PASS,,recovery_detected,True,False,0,2742,0,29,,,,,,,,,,,,,,,,,139.78,,,
Random Search,20260607,31,1,6,rs_r31_001_tl98_dt60_ge35_qr76_tau73,98,60,35,0.76,0.73,221.92,88.05,209.75,90.34,0.00,PASS,,recovery_detected,True,False,0,470,0,33,,,,,,,,,,,,,,,,,209.75,,,
Random Search,20260607,31,2,6,rs_r31_002_tl3_dt209_ge37_qr47_tau83,3,209,37,0.47,0.83,257.92,87.92,242.47,90.34,0.00,PASS,,recovery_detected,True,False,0,634,0,32,,,,,,,,,,,,,,,,,242.47,,,
Random Search,20260607,31,3,6,rs_r31_003_tl46_dt40_ge15_qr62_tau85,46,40,15,0.62,0.85,0.00,69.48,1000006.32,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,6.32,,,
Random Search,20260607,31,4,6,rs_r31_004_tl8_dt87_ge8_qr48_tau75,8,87,8,0.48,0.75,270.92,81.69,253.72,90.34,0.00,PASS,,recovery_detected,True,False,0,1261,0,67,,,,,,,,,,,,,,,,,253.72,,,
Random Search,20260607,31,5,6,rs_r31_005_tl29_dt171_ge34_qr89_tau83,29,171,34,0.89,0.83,195.92,78.72,185.26,90.34,0.00,PASS,,recovery_detected,True,False,0,231,0,31,,,,,,,,,,,,,,,,,185.26,,,
Random Search,20260607,31,6,6,rs_r31_006_tl105_dt156_ge25_qr71_tau72,105,156,25,0.71,0.72,356.92,80.96,331.83,90.34,0.00,PASS,,recovery_detected,True,False,0,373,0,48,,,,,,,,,,,,,,,,,331.83,,,
Random Search,20260607,32,1,6,rs_r32_001_tl13_dt73_ge39_qr64_tau76,13,73,39,0.64,0.76,108.92,87.68,106.99,90.34,0.00,PASS,,recovery_timeout,True,False,0,541,0,22,,,,,,,,,,,,,,,,,106.99,,,
Random Search,20260607,32,2,6,rs_r32_002_tl66_dt166_ge28_qr94_tau71,66,166,28,0.94,0.71,290.92,74.86,271.28,90.34,0.00,PASS,,recovery_detected,True,False,0,351,0,40,,,,,,,,,,,,,,,,,271.28,,,
Random Search,20260607,32,3,6,rs_r32_003_tl46_dt87_ge37_qr74_tau72,46,87,37,0.74,0.72,0.00,86.20,1000007.84,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.84,,,
Random Search,20260607,32,4,6,rs_r32_004_tl106_dt236_ge28_qr13_tau77,106,236,28,0.13,0.77,145.92,86.88,140.55,90.34,0.00,PASS,,recovery_detected,True,False,0,390,1,30,,,,,,,,,,,,,,,,,140.55,,,
Random Search,20260607,32,5,6,rs_r32_005_tl34_dt241_ge12_qr65_tau89,34,241,12,0.65,0.89,302.92,87.70,283.35,90.34,0.00,PASS,,recovery_detected,True,False,0,523,0,62,,,,,,,,,,,,,,,,,283.35,,,
Random Search,20260607,32,6,6,rs_r32_006_tl68_dt107_ge43_qr29_tau80,68,107,43,0.29,0.8,287.92,85.90,269.55,90.34,0.00,PASS,,recovery_detected,True,False,0,313,1,32,,,,,,,,,,,,,,,,,269.55,,,
Random Search,20260607,33,1,6,rs_r33_001_tl116_dt41_ge42_qr80_tau72,116,41,42,0.8,0.72,110.92,82.66,108.35,90.34,0.00,PASS,,recovery_detected,True,False,0,1311,0,20,,,,,,,,,,,,,,,,,108.35,,,
Random Search,20260607,33,2,6,rs_r33_002_tl15_dt179_ge34_qr56_tau71,15,179,34,0.56,0.71,177.92,79.26,168.95,90.34,0.00,PASS,,recovery_detected,True,False,0,619,0,29,,,,,,,,,,,,,,,,,168.95,,,
Random Search,20260607,33,3,6,rs_r33_003_tl80_dt121_ge34_qr28_tau86,80,121,34,0.28,0.86,319.92,88.95,298.92,90.34,0.00,PASS,,recovery_detected,True,False,0,266,1,39,,,,,,,,,,,,,,,,,298.92,,,
Random Search,20260607,33,4,6,rs_r33_004_tl68_dt50_ge26_qr96_tau73,68,50,26,0.96,0.73,193.92,78.75,183.45,90.34,0.00,PASS,,recovery_detected,True,False,0,1089,0,32,,,,,,,,,,,,,,,,,183.45,,,
Random Search,20260607,33,5,6,rs_r33_005_tl35_dt20_ge48_qr87_tau85,35,20,48,0.87,0.85,145.92,77.22,139.67,90.34,0.00,PASS,,recovery_detected,True,False,0,2704,0,17,,,,,,,,,,,,,,,,,139.67,,,
Random Search,20260607,33,6,6,rs_r33_006_tl91_dt45_ge20_qr71_tau72,91,45,20,0.71,0.72,297.92,92.38,279.23,90.34,0.00,PASS,,recovery_detected,True,False,0,1937,0,45,,,,,,,,,,,,,,,,,279.23,,,
Random Search,20260607,34,1,6,rs_r34_001_tl35_dt154_ge29_qr32_tau90,35,154,29,0.32,0.9,257.92,77.48,241.52,90.34,0.00,PASS,,recovery_detected,True,False,0,366,0,39,,,,,,,,,,,,,,,,,241.52,,,
Random Search,20260607,34,2,6,rs_r34_002_tl43_dt61_ge36_qr47_tau87,43,61,36,0.47,0.87,0.00,78.66,1000007.15,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.15,,,
Random Search,20260607,34,3,6,rs_r34_003_tl36_dt62_ge8_qr41_tau81,36,62,8,0.41,0.81,291.92,95.62,274.07,90.34,0.00,PASS,,recovery_detected,True,False,0,1184,0,70,,,,,,,,,,,,,,,,,274.07,,,
Random Search,20260607,34,4,6,rs_r34_004_tl45_dt196_ge14_qr27_tau78,45,196,14,0.27,0.78,377.92,92.57,351.98,90.34,0.00,PASS,,recovery_detected,True,False,0,590,1,68,,,,,,,,,,,,,,,,,351.98,,,
Random Search,20260607,34,5,6,rs_r34_005_tl97_dt238_ge13_qr30_tau77,97,238,13,0.3,0.77,247.92,91.44,233.69,90.34,0.00,PASS,,recovery_detected,True,False,0,477,1,53,,,,,,,,,,,,,,,,,233.69,,,
Random Search,20260607,34,6,6,rs_r34_006_tl89_dt111_ge36_qr5_tau74,89,111,36,0.05,0.74,256.92,100.64,242.71,90.34,0.00,PASS,,recovery_detected,True,False,0,273,1,34,,,,,,,,,,,,,,,,,242.71,,,
