experiment_id,enabled_terminal_id,enabled_tls_id,time,route_id,vehicle_id,tls_id,junction_id,incoming,outgoing,eta_sec,current_road_id,action,reason,phase,green_phase_indices
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,2.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,19.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,27.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,31.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,61.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,67.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,1499619445#2,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,72.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,13732389938,13732389938,1499619443#4,1499619443#8,29.748,219696193#1,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_003_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,75.0,ER_ACC_003,emergency_ER_ACC_003_PT_020,13732389937,13732389937,1499619443#8,1499619443#9,29.305,219696193#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_001,PT_001,11203059756,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_001,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_001,PT_001,11203059756,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_001,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_001,PT_001,11203059756,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_001,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_001,PT_001,11203059756,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_001,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_001,PT_001,11203059756,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_001,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_002,PT_002,11346754524,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_002,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_002,PT_002,11346754524,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_002,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_002,PT_002,11346754524,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_002,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_002,PT_002,11346754524,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_002,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_002,PT_002,11346754524,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_002,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_003,PT_003,11346754525,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_003,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_003,PT_003,11346754525,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_003,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_003,PT_003,11346754525,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_003,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_003,PT_003,11346754525,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_003,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_003,PT_003,11346754525,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_003,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,extend_green,current_phase_already_green,0,
b0_valid_18route_ER_ACC_004_PT_004,PT_004,13732389937,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_004,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_004,PT_004,13732389937,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_004,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_004,PT_004,13732389937,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_004,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_004,PT_004,13732389937,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_004,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_004,PT_004,13732389937,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_004,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_005,PT_005,13732389938,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_005,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_005,PT_005,13732389938,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_005,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_005,PT_005,13732389938,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_005,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_005,PT_005,13732389938,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_005,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_005,PT_005,13732389938,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_005,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_006,PT_006,4202879197,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_006,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_006,PT_006,4202879197,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_006,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_006,PT_006,4202879197,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_006,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_006,PT_006,4202879197,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_006,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_006,PT_006,4202879197,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_006,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_007,PT_007,436870729,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_007,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_007,PT_007,436870729,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_007,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_007,PT_007,436870729,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_007,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_007,PT_007,436870729,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_007,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_007,PT_007,436870729,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_007,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_008,PT_008,7311080426,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_008,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_008,PT_008,7311080426,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_008,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_008,PT_008,7311080426,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_008,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_008,PT_008,7311080426,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_008,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_008,PT_008,7311080426,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_008,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_009,PT_009,7335400049,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_009,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_009,PT_009,7335400049,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_009,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_009,PT_009,7335400049,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_009,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_009,PT_009,7335400049,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_009,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,extend_green,current_phase_already_green,0,
b0_valid_18route_ER_ACC_004_PT_009,PT_009,7335400049,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_009,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_010,PT_010,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_010,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_010,PT_010,cluster_11203041632_11203041633_11203041634_11203041635_#5more,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_010,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_010,PT_010,cluster_11203041632_11203041633_11203041634_11203041635_#5more,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_010,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_010,PT_010,cluster_11203041632_11203041633_11203041634_11203041635_#5more,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_010,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_010,PT_010,cluster_11203041632_11203041633_11203041634_11203041635_#5more,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_010,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_011,PT_011,cluster_11277565408_11277565409_414685823_5851251280,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_011,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_011,PT_011,cluster_11277565408_11277565409_414685823_5851251280,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_011,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_011,PT_011,cluster_11277565408_11277565409_414685823_5851251280,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_011,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_011,PT_011,cluster_11277565408_11277565409_414685823_5851251280,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_011,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_011,PT_011,cluster_11277565408_11277565409_414685823_5851251280,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_011,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_012,PT_012,cluster_12785870414_3337522189,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_012,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_012,PT_012,cluster_12785870414_3337522189,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_012,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_012,PT_012,cluster_12785870414_3337522189,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_012,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_012,PT_012,cluster_12785870414_3337522189,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_012,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_012,PT_012,cluster_12785870414_3337522189,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_012,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_013,PT_013,cluster_1326096615_3849700763,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_013,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,safe_green_not_current_or_next_phase,0,2
b0_valid_18route_ER_ACC_004_PT_013,PT_013,cluster_1326096615_3849700763,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_013,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_013,PT_013,cluster_1326096615_3849700763,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_013,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_013,PT_013,cluster_1326096615_3849700763,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_013,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_013,PT_013,cluster_1326096615_3849700763,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_013,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_014,PT_014,cluster_13348293702_13348293703_414685829,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_014,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_014,PT_014,cluster_13348293702_13348293703_414685829,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_014,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_014,PT_014,cluster_13348293702_13348293703_414685829,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_014,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_014,PT_014,cluster_13348293702_13348293703_414685829,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_014,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_014,PT_014,cluster_13348293702_13348293703_414685829,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_014,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_015,PT_015,cluster_3846534041_436877431,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_015,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_015,PT_015,cluster_3846534041_436877431,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_015,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,extend_green,current_phase_already_green,0,
b0_valid_18route_ER_ACC_004_PT_015,PT_015,cluster_3846534041_436877431,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_015,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_015,PT_015,cluster_3846534041_436877431,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_015,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_015,PT_015,cluster_3846534041_436877431,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_015,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_016,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_016,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_016,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_016,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_016,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_017,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_017,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,19.0,ER_ACC_004,emergency_ER_ACC_004_PT_017,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,27.0,ER_ACC_004,emergency_ER_ACC_004_PT_017,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,31.0,ER_ACC_004,emergency_ER_ACC_004_PT_017,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,1.0,ER_ACC_004,emergency_ER_ACC_004_PT_018,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
b0_valid_18route_ER_ACC_004_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,2.0,ER_ACC_004,emergency_ER_ACC_004_PT_018,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
