experiment_id,enabled_terminal_id,enabled_tls_id,time,route_id,vehicle_id,tls_id,junction_id,incoming,outgoing,eta_sec,current_road_id,action,reason,phase,green_phase_indices
er_acc_002_ER_ACC_002_PT_011,PT_011,cluster_11277565408_11277565409_414685823_5851251280,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_011,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_011,PT_011,cluster_11277565408_11277565409_414685823_5851251280,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_011,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_012,PT_012,cluster_12785870414_3337522189,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_012,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,safe_green_not_current_or_next_phase,0,2
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_013,PT_013,cluster_1326096615_3849700763,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_013,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_014,PT_014,cluster_13348293702_13348293703_414685829,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_014,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,extend_green,current_phase_already_green,0,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_015,PT_015,cluster_3846534041_436877431,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_015,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,28.794,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_016,PT_016,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_016,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_017,PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_017,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,safe_green_not_current_or_next_phase,4,6
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,safe_green_not_current_or_next_phase,6,4 8
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_018,PT_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_018,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,extend_green,current_phase_already_green,0,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_019,PT_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_019,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,1.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,2.979,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,2.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,21.224,-381802881#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,19.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,29.158,-174870621#2,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,27.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,7335400049,7335400049,218773869#7,218773869#8,29.261,180368918#0,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,31.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,11346754525,11346754525,219696193#0,219696193#1,29.72,180368918#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,61.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,29.823,218773869#1,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,67.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,383097712#1,29.249,218773869#6,skip,disabled_by_single_terminal_experiment,,
er_acc_002_ER_ACC_002_PT_020,PT_020,joinedS_4276255150_4276255151_4276255152_cluster_4276255149_436839431,80.0,ER_ACC_002,emergency_ER_ACC_002_PT_020,joinedS_11203001806_11203001814_13721232731_5851251250_#6more,cluster_11203001809_11203001817_13721232729,289213613#0,289213613#3,29.063,420361196,skip,disabled_by_single_terminal_experiment,,
