row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,18.00,gp_slice_t_lead_025,18,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,19.00,gp_slice_t_lead_026,19,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,20.00,gp_slice_t_lead_027,20,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,21.00,gp_slice_t_lead_028,21,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,21.00,gp_slice_t_lead_029,21,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,22.00,gp_slice_t_lead_030,22,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,23.00,gp_slice_t_lead_031,23,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,24.00,gp_slice_t_lead_032,24,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,25.00,gp_slice_t_lead_033,25,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,25.00,gp_slice_t_lead_034,25,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,26.00,gp_slice_t_lead_035,26,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,27.00,gp_slice_t_lead_036,27,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,28.00,gp_slice_t_lead_037,28,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,28.00,gp_slice_t_lead_038,28,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,29.00,gp_slice_t_lead_039,29,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,30.00,gp_slice_t_lead_040,30,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,31.00,gp_slice_t_lead_041,31,28,30,0.19,0.81,,91.20,91.00,91.40,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,31.00,gp_slice_t_lead_042,31,28,30,0.19,0.81,,91.20,91.00,91.40,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,32.00,gp_slice_t_lead_043,32,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,33.00,gp_slice_t_lead_044,33,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,34.00,gp_slice_t_lead_045,34,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,35.00,gp_slice_t_lead_046,35,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,35.00,gp_slice_t_lead_047,35,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,36.00,gp_slice_t_lead_048,36,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,37.00,gp_slice_t_lead_049,37,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,38.00,gp_slice_t_lead_050,38,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,38.00,gp_slice_t_lead_051,38,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,39.00,gp_slice_t_lead_052,39,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,40.00,gp_slice_t_lead_053,40,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,41.00,gp_slice_t_lead_054,41,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,41.00,gp_slice_t_lead_055,41,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,42.00,gp_slice_t_lead_056,42,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,43.00,gp_slice_t_lead_057,43,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,44.00,gp_slice_t_lead_058,44,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,45.00,gp_slice_t_lead_059,45,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,45.00,gp_slice_t_lead_060,45,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,46.00,gp_slice_t_lead_061,46,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,47.00,gp_slice_t_lead_062,47,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,48.00,gp_slice_t_lead_063,48,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,48.00,gp_slice_t_lead_064,48,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,49.00,gp_slice_t_lead_065,49,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,50.00,gp_slice_t_lead_066,50,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,51.00,gp_slice_t_lead_067,51,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,51.00,gp_slice_t_lead_068,51,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,52.00,gp_slice_t_lead_069,52,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,53.00,gp_slice_t_lead_070,53,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,54.00,gp_slice_t_lead_071,54,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,54.00,gp_slice_t_lead_072,54,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,55.00,gp_slice_t_lead_073,55,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,56.00,gp_slice_t_lead_074,56,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,57.00,gp_slice_t_lead_075,57,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,58.00,gp_slice_t_lead_076,58,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,58.00,gp_slice_t_lead_077,58,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,59.00,gp_slice_t_lead_078,59,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,60.00,gp_slice_t_lead_079,60,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,61.00,gp_slice_t_lead_080,61,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,61.00,gp_slice_t_lead_081,61,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,62.00,gp_slice_t_lead_082,62,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,63.00,gp_slice_t_lead_083,63,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,64.00,gp_slice_t_lead_084,64,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,64.00,gp_slice_t_lead_085,64,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,65.00,gp_slice_t_lead_086,65,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,66.00,gp_slice_t_lead_087,66,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,67.00,gp_slice_t_lead_088,67,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,68.00,gp_slice_t_lead_089,68,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,68.00,gp_slice_t_lead_090,68,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,69.00,gp_slice_t_lead_091,69,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,70.00,gp_slice_t_lead_092,70,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,71.00,gp_slice_t_lead_093,71,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,71.00,gp_slice_t_lead_094,71,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,72.00,gp_slice_t_lead_095,72,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,73.00,gp_slice_t_lead_096,73,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,74.00,gp_slice_t_lead_097,74,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,74.00,gp_slice_t_lead_098,74,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,75.00,gp_slice_t_lead_099,75,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,76.00,gp_slice_t_lead_100,76,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,77.00,gp_slice_t_lead_101,77,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,77.00,gp_slice_t_lead_102,77,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,78.00,gp_slice_t_lead_103,78,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,79.00,gp_slice_t_lead_104,79,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,80.00,gp_slice_t_lead_105,80,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,81.00,gp_slice_t_lead_106,81,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,81.00,gp_slice_t_lead_107,81,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,82.00,gp_slice_t_lead_108,82,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,83.00,gp_slice_t_lead_109,83,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,84.00,gp_slice_t_lead_110,84,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,84.00,gp_slice_t_lead_111,84,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,85.00,gp_slice_t_lead_112,85,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,86.00,gp_slice_t_lead_113,86,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,87.00,gp_slice_t_lead_114,87,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,87.00,gp_slice_t_lead_115,87,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,88.00,gp_slice_t_lead_116,88,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,89.00,gp_slice_t_lead_117,89,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,90.00,gp_slice_t_lead_118,90,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,91.00,gp_slice_t_lead_119,91,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,91.00,gp_slice_t_lead_120,91,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,92.00,gp_slice_t_lead_121,92,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,93.00,gp_slice_t_lead_122,93,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,94.00,gp_slice_t_lead_123,94,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,94.00,gp_slice_t_lead_124,94,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,95.00,gp_slice_t_lead_125,95,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,96.00,gp_slice_t_lead_126,96,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,97.00,gp_slice_t_lead_127,97,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,97.00,gp_slice_t_lead_128,97,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,98.00,gp_slice_t_lead_129,98,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,99.00,gp_slice_t_lead_130,99,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,100.00,gp_slice_t_lead_131,100,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,101.00,gp_slice_t_lead_132,101,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,101.00,gp_slice_t_lead_133,101,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,102.00,gp_slice_t_lead_134,102,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,103.00,gp_slice_t_lead_135,103,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,104.00,gp_slice_t_lead_136,104,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,104.00,gp_slice_t_lead_137,104,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,105.00,gp_slice_t_lead_138,105,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,106.00,gp_slice_t_lead_139,106,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,107.00,gp_slice_t_lead_140,107,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,107.00,gp_slice_t_lead_141,107,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,108.00,gp_slice_t_lead_142,108,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,109.00,gp_slice_t_lead_143,109,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,110.00,gp_slice_t_lead_144,110,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,110.00,gp_slice_t_lead_145,110,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,111.00,gp_slice_t_lead_146,111,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,112.00,gp_slice_t_lead_147,112,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,113.00,gp_slice_t_lead_148,113,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,114.00,gp_slice_t_lead_149,114,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,114.00,gp_slice_t_lead_150,114,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,115.00,gp_slice_t_lead_151,115,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,116.00,gp_slice_t_lead_152,116,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,117.00,gp_slice_t_lead_153,117,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,117.00,gp_slice_t_lead_154,117,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,118.00,gp_slice_t_lead_155,118,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,119.00,gp_slice_t_lead_156,119,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,120.00,gp_slice_t_lead_157,120,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,120.00,gp_slice_t_lead_158,120,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,121.00,gp_slice_t_lead_159,121,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,122.00,gp_slice_t_lead_160,122,28,30,0.19,0.81,,221.45,81.54,361.36,False,GP estimate only; objective was not re-evaluated on this slice.
observed,t_lead,50.00,bo_r01_001_tl50_dt212_ge40_qr62_tau90,50,212,40,0.62,0.9,337.51,,,,False,Observed BO evaluation.
observed,t_lead,80.00,bo_r01_002_tl80_dt143_ge18_qr17_tau79,80,143,18,0.17,0.79,357.63,,,,False,Observed BO evaluation.
observed,t_lead,56.00,bo_r01_003_tl56_dt74_ge28_qr32_tau74,56,74,28,0.32,0.74,175.31,,,,False,Observed BO evaluation.
observed,t_lead,117.00,bo_r01_004_tl117_dt156_ge35_qr21_tau70,117,156,35,0.21,0.7,181.92,,,,False,Observed BO evaluation.
observed,t_lead,43.00,bo_r01_005_tl43_dt211_ge31_qr66_tau75,43,211,31,0.66,0.75,305.05,,,,False,Observed BO evaluation.
observed,t_lead,77.00,bo_r01_006_tl77_dt210_ge17_qr42_tau85,77,210,17,0.42,0.85,267.82,,,,False,Observed BO evaluation.
observed,t_lead,120.00,bo_r02_001_tl120_dt59_ge19_qr20_tau87,120,59,19,0.2,0.87,185.76,270.87,131.84,409.90,False,Observed BO evaluation.
observed,t_lead,49.00,bo_r02_002_tl49_dt122_ge12_qr53_tau77,49,122,12,0.53,0.77,284.01,270.87,131.84,409.90,False,Observed BO evaluation.
observed,t_lead,88.00,bo_r02_003_tl88_dt70_ge3_qr0_tau77,88,70,3,0.0,0.77,305.74,270.87,131.84,409.90,False,Observed BO evaluation.
observed,t_lead,73.00,bo_r02_004_tl73_dt1_ge22_qr10_tau87,73,1,22,0.1,0.87,248.14,270.87,131.84,409.90,False,Observed BO evaluation.
observed,t_lead,12.00,bo_r02_005_tl12_dt151_ge30_qr53_tau80,12,151,30,0.53,0.8,138.99,270.87,131.84,409.90,False,Observed BO evaluation.
observed,t_lead,121.00,bo_r02_006_tl121_dt65_ge11_qr46_tau73,121,65,11,0.46,0.73,271.72,270.87,131.84,409.90,False,Observed BO evaluation.
observed,t_lead,22.00,bo_r03_001_tl22_dt31_ge1_qr54_tau72,22,31,1,0.54,0.72,182.89,254.97,123.86,386.08,False,Observed BO evaluation.
