tls_id,profile_role,source,source_itst_id,source_eqmn_id,source_tls_id,movement_ids,mapped_segments,route_order_min,cycle_sec,main_green_sec,side_green_sec,yellow_sec,offset_sec,confidence,dominant_api_field,dominant_remaining_sec,inference_reason
cluster_11277565406_11277565407_11277565408_11277565409_#6more,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,85,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_11347624895_11414286294,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,78,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_12785870414_3337522189,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,71,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_1326096615_3849700763,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,64,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_13348293702_13348293703_414685829,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,57,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_2374692784_2374692803,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,50,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_2457731125_436856300,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,43,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_3846493853_3846493855_3846493856,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,36,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
cluster_4276316582_436883143,inferred_other,nearest_mainroad_api_profile,2878,CIB1010020900,cluster_3846534041_436877431,,,12.0,145,70,69,3,36,0.58,ntStsgRmdrCs,118.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
joinedS_11203083989_11203083990_11203083991_11203083992_#1more,inferred_other,nearest_mainroad_api_profile,1863,CIB1000017300,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,,,50.0,115,53,56,3,100,0.545,ntLtsgRmdrCs,88.1,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
joinedS_11209914859_cluster_11209914851_11209914852_11209914857_11209914858_#9more,inferred_other,nearest_mainroad_api_profile,2876,CIB1010012100,joinedS_11346754524_11346754527_7335400049_cluster_11346754525_11346754526_2784736947_414685366_#2more,,,35.0,90,41,43,3,51,0.58,etStsgRmdrCs,60.3,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
joinedS_11414286323_cluster_11414286309_7666741014,inferred_other,nearest_mainroad_api_profile,2876,CIB1010012100,joinedS_11346754524_11346754527_7335400049_cluster_11346754525_11346754526_2784736947_414685366_#2more,,,35.0,90,41,43,3,51,0.58,etStsgRmdrCs,60.3,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
joinedS_3846493837_cluster_2515564080_436883154,inferred_other,nearest_mainroad_api_profile,2876,CIB1010012100,joinedS_11346754524_11346754527_7335400049_cluster_11346754525_11346754526_2784736947_414685366_#2more,,,35.0,90,41,43,3,58,0.58,etStsgRmdrCs,60.3,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
joinedS_4276255151_cluster_4276255149_4276255150_4276255152_436839431,inferred_other,nearest_mainroad_api_profile,1865,CIB1000019500,joinedS_7335400058_cluster_13348213189_13348213190_13348213191_4273893706_#1more,,,23.0,110,53,51,3,96,0.58,ntStsgRmdrCs,84.3,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
joinedS_7121587905_cluster_11203001806_11203001809_11203001810_11203001814_#12more_cluster_11203001812_13639573216_13721232723_13721232725_#1more_cluster_11203001813_13721232726_#1more,inferred_other,nearest_mainroad_api_profile,1865,CIB1000019500,joinedS_7335400058_cluster_13348213189_13348213190_13348213191_4273893706_#1more,,,23.0,110,53,51,3,89,0.58,ntStsgRmdrCs,84.3,non-mainroad TLS inferred from nearest mainroad profile in net tlLogic order
