row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,19.00,gp_slice_t_lead_028,19,212,40,0.62,0.9,,65.27,65.19,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,20.00,gp_slice_t_lead_029,20,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,20.00,gp_slice_t_lead_030,20,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,21.00,gp_slice_t_lead_031,21,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,22.00,gp_slice_t_lead_032,22,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,23.00,gp_slice_t_lead_033,23,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,23.00,gp_slice_t_lead_034,23,212,40,0.62,0.9,,65.27,65.20,65.34,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,24.00,gp_slice_t_lead_035,24,212,40,0.62,0.9,,65.28,65.20,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,25.00,gp_slice_t_lead_036,25,212,40,0.62,0.9,,65.28,65.21,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,25.00,gp_slice_t_lead_037,25,212,40,0.62,0.9,,65.28,65.21,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,26.00,gp_slice_t_lead_038,26,212,40,0.62,0.9,,65.28,65.21,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,27.00,gp_slice_t_lead_039,27,212,40,0.62,0.9,,65.29,65.22,65.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,27.00,gp_slice_t_lead_040,27,212,40,0.62,0.9,,65.29,65.22,65.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,28.00,gp_slice_t_lead_041,28,212,40,0.62,0.9,,65.29,65.22,65.36,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,29.00,gp_slice_t_lead_042,29,212,40,0.62,0.9,,65.30,65.23,65.37,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,30.00,gp_slice_t_lead_043,30,212,40,0.62,0.9,,65.30,65.23,65.38,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,30.00,gp_slice_t_lead_044,30,212,40,0.62,0.9,,65.30,65.23,65.38,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,31.00,gp_slice_t_lead_045,31,212,40,0.62,0.9,,65.31,65.24,65.38,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,32.00,gp_slice_t_lead_046,32,212,40,0.62,0.9,,65.32,65.25,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,32.00,gp_slice_t_lead_047,32,212,40,0.62,0.9,,65.32,65.25,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,33.00,gp_slice_t_lead_048,33,212,40,0.62,0.9,,65.33,65.26,65.40,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,34.00,gp_slice_t_lead_049,34,212,40,0.62,0.9,,65.34,65.27,65.41,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,35.00,gp_slice_t_lead_050,35,212,40,0.62,0.9,,65.35,65.28,65.42,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,35.00,gp_slice_t_lead_051,35,212,40,0.62,0.9,,65.35,65.28,65.42,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,36.00,gp_slice_t_lead_052,36,212,40,0.62,0.9,,65.36,65.29,65.43,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,37.00,gp_slice_t_lead_053,37,212,40,0.62,0.9,,65.37,65.30,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
