label,variant_kind,time_profile,spatial_shift,vehicle_count,clone_count,route_changed_count,time_changed_count,run_id,final_status,failure_reason,T_actual_EMV_sec,background_departed,background_arrived,background_arrived_ratio,general_mean_delay_sec,toegye_entered_weighted_speed_kmh,toegye_sampled_weighted_speed_kmh,toegye_movement_simple_mean_kmh,toegye_movement_median_kmh,toegye_slow_movement_count_le10,toegye_slow_movement_count_le15,toegye_fast_movement_count_gt60,toegye_entered_total,toegye_sampled_seconds_total,score_abs_error,demand_file,metrics_csv,run_dir
u130_shoulder_p20,u130_clone_time_spatial_redistribution,shoulder_p20,0.0,4508,1040,0,219,u130_toegye_general15_partial_20260606_u130_shoulder_p20,PASS,,1121.0,4508,584,0.129547,187.913579,15.267543,3.649255,27.955239,14.419707,8,9,4,8370.0,393132.6,0.26754299999999986,09 Compact Corridor Baseline/tdata_signal/u130_toegye_general15_partial/background_routes_compact_v9_B04_u130_shoulder_p20.rou.xml,results/metrics/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p20/b04_result_row.csv,runs/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p20/B04/no_control/repeat_001
u130_shoulder_p30,u130_clone_time_spatial_redistribution,shoulder_p30,0.0,4508,1040,0,328,u130_toegye_general15_partial_20260606_u130_shoulder_p30,PASS,,1321.0,4508,677,0.150177,217.820842,14.413511,3.227617,26.357169,7.676045,9,10,4,9158.0,491843.1,0.5864890000000003,09 Compact Corridor Baseline/tdata_signal/u130_toegye_general15_partial/background_routes_compact_v9_B04_u130_shoulder_p30.rou.xml,results/metrics/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p30/b04_result_row.csv,runs/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p30/B04/no_control/repeat_001
u130_shoulder_p40,u130_clone_time_spatial_redistribution,shoulder_p40,0.0,4508,1040,0,430,u130_toegye_general15_partial_20260606_u130_shoulder_p40,PASS,,2522.0,4508,1130,0.250665,386.273513,13.438757,2.494325,23.676053,3.060478,11,11,4,14564.0,1056336.68,1.5612429999999993,09 Compact Corridor Baseline/tdata_signal/u130_toegye_general15_partial/background_routes_compact_v9_B04_u130_shoulder_p40.rou.xml,results/metrics/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p40/b04_result_row.csv,runs/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p40/B04/no_control/repeat_001
u130_shoulder_p50,u130_clone_time_spatial_redistribution,shoulder_p50,0.0,4508,1040,0,552,u130_toegye_general15_partial_20260606_u130_shoulder_p50,PASS,,974.0,4508,505,0.112023,155.376614,14.108773,3.518667,29.40123,15.780117,7,8,4,7265.0,335710.69,0.8912270000000007,09 Compact Corridor Baseline/tdata_signal/u130_toegye_general15_partial/background_routes_compact_v9_B04_u130_shoulder_p50.rou.xml,results/metrics/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p50/b04_result_row.csv,runs/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p50/B04/no_control/repeat_001
u130_shoulder_p60,u130_clone_time_spatial_redistribution,shoulder_p60,0.0,4508,1040,0,656,u130_toegye_general15_partial_20260606_u130_shoulder_p60,PASS,,1120.0,4508,579,0.128438,183.211606,16.07298,3.26485,27.627362,14.190805,8,10,4,7559.0,401058.52,1.0729800000000012,09 Compact Corridor Baseline/tdata_signal/u130_toegye_general15_partial/background_routes_compact_v9_B04_u130_shoulder_p60.rou.xml,results/metrics/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p60/b04_result_row.csv,runs/compact_v9_B4_u130_toegye_general15_partial/u130_toegye_general15_partial_20260606_u130_shoulder_p60/B04/no_control/repeat_001
