movement_id,tls_id,from_edge,to_edge,linkIndex,control_linkIndex,ev_route_linkIndex,parallel_through_linkIndex,same_lane_blocking_linkIndex,same_lane_blocking_to_edges,flush_linkIndex,selected_flush_phase,full_through_phase,ev_route_phase,full_through_phase_available,same_lane_blocker_flush_available,control_strategy,approach_lanes,storage_edges,storage_lanes,local_storage_edges,local_storage_lanes,local_storage_80m_edges,local_storage_120m_edges,corridor_storage_edges,corridor_storage_lanes,stopline_local_storage_m,stopline_local_actual_length_m,corridor_storage_length_m,corridor_storage_raw_length_m,lane_count,from_edge_lane_count,to_edge_lane_count,lane_drop_delta,selected_green_phase,selected_red_phase,mapped_S_segment,mapped_segment_id,mapped_direction,route_order_index,controllable,storage_definition,linkIndex_note
B4_MOVEMENT_00,cluster_3846534041_436877431,180368918#3,180368918#5,0 1 2,0 1 2,0 1 2,0 1 2,3,-381452176#1,3,0,0,0,True,False,parallel_through_green,180368918#3_0 180368918#3_1 180368918#3_2,578313748#0 578313748#2 800229255 180368918#0 180368918#3,578313748#0_0 578313748#0_1 578313748#0_2 578313748#2_0 578313748#2_1 578313748#2_2 800229255_0 800229255_1 800229255_2 180368918#0_0 180368918#0_1 180368918#0_2 180368918#3_0 180368918#3_1 180368918#3_2,578313748#0 578313748#2 800229255 180368918#0 180368918#3,578313748#0_0 578313748#0_1 578313748#0_2 578313748#2_0 578313748#2_1 578313748#2_2 800229255_0 800229255_1 800229255_2 180368918#0_0 180368918#0_1 180368918#0_2 180368918#3_0 180368918#3_1 180368918#3_2,578313748#2 800229255 180368918#0 180368918#3,-174870621#0 578313748#0 578313748#2 800229255 180368918#0 180368918#3,-174870621#4 -174870621#2 -174870621#0 578313748#0 578313748#2 800229255 180368918#0 180368918#3,-174870621#4_0 -174870621#4_1 -174870621#4_2 -174870621#2_0 -174870621#2_1 -174870621#2_2 -174870621#0_0 -174870621#0_1 -174870621#0_2 578313748#0_0 578313748#0_1 578313748#0_2 578313748#2_0 578313748#2_1 578313748#2_2 800229255_0 800229255_1 800229255_2 180368918#0_0 180368918#0_1 180368918#0_2 180368918#3_0 180368918#3_1 180368918#3_2,100.0,100.0,250.0,250.0,3,3,3,0,0,2,S3:upbound,S3,upbound,12,True,stopline_local_100m_primary; corridor_250m_auxiliary,"SUMO TLS movement index, not physical storage length."
B4_MOVEMENT_01,joinedS_7335400058_cluster_13348213189_13348213190_13348213191_4273893706_#1more,-1455512070,428260110,7 8,7 8,7 8,7 8,6 9,-1455512067 1455512071,6 9,0,0,0,True,False,parallel_through_green,-1455512070_0 -1455512070_1,218773868#5 218773868#6 -1455512070,218773868#5_0 218773868#5_1 218773868#6_0 218773868#6_1 -1455512070_0 -1455512070_1,218773868#5 218773868#6 -1455512070,218773868#5_0 218773868#5_1 218773868#6_0 218773868#6_1 -1455512070_0 -1455512070_1,218773868#6 -1455512070,218773868#5 218773868#6 -1455512070,218773868#0 218773868#2 218773868#3 218773868#4 218773868#5 218773868#6 -1455512070,218773868#0_0 218773868#0_1 218773868#2_0 218773868#2_1 218773868#3_0 218773868#3_1 218773868#4_0 218773868#4_1 218773868#5_0 218773868#5_1 218773868#6_0 218773868#6_1 -1455512070_0 -1455512070_1,100.0,100.0,250.0,250.0,2,2,2,0,0,2,S6:upbound,S6,upbound,23,True,stopline_local_100m_primary; corridor_250m_auxiliary,"SUMO TLS movement index, not physical storage length."
B4_MOVEMENT_02,joinedS_11346754524_11346754527_7335400049_cluster_11346754525_11346754526_2784736947_414685366_#2more,218773869#7,218773869#8,6 7 8,6 7 8,6 7 8,6 7 8,,,,,2,2,True,False,parallel_through_green,218773869#7_0 218773869#7_1 218773869#7_2,218773869#6 218773869#7,218773869#6_0 218773869#6_1 218773869#6_2 218773869#7_0 218773869#7_1 218773869#7_2,218773869#6 218773869#7,218773869#6_0 218773869#6_1 218773869#6_2 218773869#7_0 218773869#7_1 218773869#7_2,218773869#6 218773869#7,218773869#6 218773869#7,1455497345 218773869#1 218773869#3 218773869#4 218773869#5 218773869#6 218773869#7,1455497345_0 1455497345_1 1455497345_2 218773869#1_0 218773869#1_1 218773869#1_2 218773869#3_0 218773869#3_1 218773869#3_2 218773869#4_0 218773869#4_1 218773869#4_2 218773869#5_0 218773869#5_1 218773869#5_2 218773869#6_0 218773869#6_1 218773869#6_2 218773869#7_0 218773869#7_1 218773869#7_2,100.0,100.0,250.0,250.0,3,3,3,0,2,0,S9:upbound,S9,upbound,35,True,stopline_local_100m_primary; corridor_250m_auxiliary,"SUMO TLS movement index, not physical storage length."
B4_MOVEMENT_03,joinedS_11346754524_11346754527_7335400049_cluster_11346754525_11346754526_2784736947_414685366_#2more,218773869#9,219696193#1,24 25,24 25,24 25,24 25,23,219696192#0,23,8,8,8,True,False,parallel_through_green,218773869#9_0 218773869#9_1 218773869#9_2,218773869#6 218773869#7 218773869#8 218773869#9,218773869#6_0 218773869#6_1 218773869#6_2 218773869#7_0 218773869#7_1 218773869#7_2 218773869#8_0 218773869#8_1 218773869#8_2 218773869#9_0 218773869#9_1 218773869#9_2,218773869#6 218773869#7 218773869#8 218773869#9,218773869#6_0 218773869#6_1 218773869#6_2 218773869#7_0 218773869#7_1 218773869#7_2 218773869#8_0 218773869#8_1 218773869#8_2 218773869#9_0 218773869#9_1 218773869#9_2,218773869#6 218773869#7 218773869#8 218773869#9,218773869#6 218773869#7 218773869#8 218773869#9,218773869#1 218773869#3 218773869#4 218773869#5 218773869#6 218773869#7 218773869#8 218773869#9,218773869#1_0 218773869#1_1 218773869#1_2 218773869#3_0 218773869#3_1 218773869#3_2 218773869#4_0 218773869#4_1 218773869#4_2 218773869#5_0 218773869#5_1 218773869#5_2 218773869#6_0 218773869#6_1 218773869#6_2 218773869#7_0 218773869#7_1 218773869#7_2 218773869#8_0 218773869#8_1 218773869#8_2 218773869#9_0 218773869#9_1 218773869#9_2,100.0,100.0,250.0,250.0,3,3,2,1,8,0,S9:upbound,S9,upbound,37,True,stopline_local_100m_primary; corridor_250m_auxiliary,"SUMO TLS movement index, not physical storage length."
B4_MOVEMENT_04,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,218915135#3,18,18,18,14 15 16 18,15 16 17,-781985788#0 913372757,15 16 17,2,,4,False,True,route_green_with_same_lane_blocker_flush,781985787#0_0 781985787#0_1 781985787#0_2,347237859#5 781985787#0,347237859#5_0 347237859#5_1 347237859#5_2 781985787#0_0 781985787#0_1 781985787#0_2,347237859#5 781985787#0,347237859#5_0 347237859#5_1 347237859#5_2 781985787#0_0 781985787#0_1 781985787#0_2,347237859#5 781985787#0,347237859#4 347237859#5 781985787#0,347237859#3 347237859#4 347237859#5 781985787#0,347237859#3_0 347237859#3_1 347237859#3_2 347237859#4_0 347237859#4_1 347237859#4_2 347237859#5_0 347237859#5_1 347237859#5_2 781985787#0_0 781985787#0_1 781985787#0_2,100.0,100.0,250.0,250.0,3,3,3,0,4,0,S15:upbound,S15,upbound,50,True,stopline_local_100m_primary; corridor_250m_auxiliary,"SUMO TLS movement index, not physical storage length."
B4_MOVEMENT_05,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_4704751520_5593950663_5593950669_#1more_#1more,619147738#0,619147738#1,2 3 4,2 3 4,2 3 4,2 3 4,,,,,2,2,True,False,parallel_through_green,619147738#0_0 619147738#0_1 619147738#0_2,619147738#0,619147738#0_0 619147738#0_1 619147738#0_2,619147738#0,619147738#0_0 619147738#0_1 619147738#0_2,619147738#0,333557072#5 619147738#0,333557072#2 333557072#3 333557072#5 619147738#0,333557072#2_0 333557072#2_1 333557072#2_2 333557072#3_0 333557072#3_1 333557072#3_2 333557072#5_0 333557072#5_1 333557072#5_2 619147738#0_0 619147738#0_1 619147738#0_2,100.0,100.0,250.0,250.0,3,3,3,0,2,0,S21:upbound,S21,upbound,59,True,stopline_local_100m_primary; corridor_250m_auxiliary,"SUMO TLS movement index, not physical storage length."
