method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,delay_A,delay_N,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,acquisition,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score,raw_score,essi_log_max_ewma,essi_spc_status,essi_stop_recommended
BO,20260607,15,6,6,bo_r15_006_tl121_dt71_ge46_qr85_tau80,121,71,46,0.85,0.8,253.92,109.40,240.78,91.20,0.00,PASS,,recovery_detected,True,False,0,710,0,28,227.80,77.02,378.58,1.13,1.13,0.87,0.83,0.84,0.82,1.13,0.94,1.13,0.90,0.11916794,5,0.970344,240.78,,,
BO,20260607,16,1,6,bo_r16_001_tl89_dt181_ge44_qr95_tau89,89,181,44,0.95,0.89,248.92,110.47,236.33,91.20,0.00,PASS,,recovery_detected,True,False,0,173,0,29,227.89,80.07,375.71,1.02,1.02,0.77,0.73,0.75,0.74,1.02,0.85,1.02,0.81,0.01732987,5,1.000000,236.33,,,
BO,20260607,16,2,6,bo_r16_002_tl94_dt23_ge42_qr100_tau86,94,23,42,1.0,0.86,144.92,103.85,141.19,91.20,0.00,PASS,,recovery_detected,True,False,0,2498,0,17,227.89,80.07,375.71,1.02,1.02,0.77,0.74,0.75,0.74,1.02,0.86,1.02,0.81,0.01732987,5,1.000000,141.19,,,
BO,20260607,16,3,6,bo_r16_003_tl94_dt74_ge46_qr91_tau88,94,74,46,0.91,0.88,266.92,114.65,253.08,91.20,0.00,PASS,,recovery_detected,True,False,0,730,0,30,227.89,80.07,375.71,1.02,1.02,0.77,0.74,0.75,0.74,1.02,0.86,1.02,0.81,0.01732987,5,1.000000,253.08,,,
BO,20260607,16,4,6,bo_r16_004_tl97_dt78_ge49_qr78_tau88,97,78,49,0.78,0.88,264.92,128.79,252.54,91.20,0.00,PASS,,recovery_detected,True,False,0,373,0,28,227.89,80.07,375.71,1.02,1.02,0.77,0.74,0.75,0.74,1.02,0.85,1.02,0.81,0.01732987,5,1.000000,252.54,,,
BO,20260607,16,5,6,bo_r16_005_tl103_dt90_ge42_qr78_tau89,103,90,42,0.78,0.89,190.92,106.70,183.26,91.20,0.00,PASS,,recovery_detected,True,False,0,396,0,28,227.89,80.07,375.71,1.02,1.02,0.77,0.74,0.75,0.74,1.02,0.85,1.02,0.81,0.01732987,5,1.000000,183.26,,,
BO,20260607,16,6,6,bo_r16_006_tl110_dt113_ge33_qr91_tau88,110,113,33,0.91,0.88,363.92,139.75,343.54,91.20,0.00,PASS,,recovery_detected,True,False,0,360,0,42,227.89,80.07,375.71,1.02,1.02,0.77,0.74,0.75,0.74,1.02,0.85,1.02,0.81,0.01732987,5,1.000000,343.54,,,
BO,20260607,17,1,6,bo_r17_001_tl78_dt8_ge46_qr92_tau89,78,8,46,0.92,0.89,164.92,106.72,159.63,91.20,0.00,PASS,,recovery_detected,True,False,0,3564,0,18,228.33,81.86,374.80,0.95,0.95,0.72,0.69,0.70,0.69,0.95,0.80,0.95,0.76,-0.04956798,5,1.000000,159.63,,,
BO,20260607,17,2,6,bo_r17_002_tl97_dt195_ge42_qr100_tau90,97,195,42,1.0,0.9,281.92,125.43,267.69,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,31,228.33,81.86,374.80,0.95,0.95,0.72,0.69,0.70,0.69,0.95,0.80,0.95,0.76,-0.04956798,5,1.000000,267.69,,,
BO,20260607,17,3,6,bo_r17_003_tl100_dt16_ge48_qr90_tau84,100,16,48,0.9,0.84,144.92,107.67,141.53,91.20,0.00,PASS,,recovery_detected,True,False,0,2859,0,17,228.33,81.86,374.80,0.95,0.95,0.73,0.69,0.70,0.69,0.95,0.80,0.95,0.76,-0.04956798,5,1.000000,141.53,,,
BO,20260607,17,4,6,bo_r17_004_tl110_dt111_ge27_qr98_tau90,110,111,27,0.98,0.9,265.92,121.89,252.83,91.20,0.00,PASS,,recovery_detected,True,False,0,394,0,41,228.33,81.86,374.80,0.95,0.95,0.73,0.69,0.70,0.69,0.95,0.80,0.95,0.76,-0.04956798,5,1.000000,252.83,,,
BO,20260607,17,5,6,bo_r17_005_tl120_dt28_ge27_qr98_tau86,120,28,27,0.98,0.86,167.92,110.56,162.70,91.20,0.00,PASS,,recovery_detected,True,False,0,2094,0,26,228.33,81.86,374.80,0.95,0.95,0.73,0.69,0.70,0.69,0.95,0.80,0.95,0.76,-0.04956798,5,1.000000,162.70,,,
BO,20260607,17,6,6,bo_r17_006_tl99_dt239_ge45_qr83_tau90,99,239,45,0.83,0.9,254.92,119.46,242.61,91.20,0.00,PASS,,recovery_detected,True,False,0,176,0,27,228.33,81.86,374.80,0.95,0.95,0.72,0.69,0.70,0.69,0.95,0.79,0.95,0.76,-0.05334794,5,0.989220,242.61,,,
BO,20260607,18,1,6,bo_r18_001_tl97_dt85_ge38_qr95_tau88,97,85,38,0.95,0.88,220.92,106.89,210.55,91.20,0.00,PASS,,recovery_detected,True,False,0,274,0,30,226.93,82.38,371.48,0.93,0.93,0.70,0.67,0.68,0.67,0.93,0.78,0.93,0.74,-0.07624942,5,1.000000,210.55,,,
BO,20260607,18,2,6,bo_r18_002_tl102_dt62_ge39_qr83_tau88,102,62,39,0.83,0.88,299.92,131.04,284.57,91.20,0.00,PASS,,recovery_detected,True,False,0,455,0,37,226.93,82.38,371.48,0.93,0.93,0.71,0.67,0.68,0.67,0.93,0.77,0.93,0.74,-0.07624942,5,1.000000,284.57,,,
BO,20260607,18,3,6,bo_r18_003_tl103_dt155_ge49_qr97_tau86,103,155,49,0.97,0.86,302.92,138.28,287.95,91.20,0.00,PASS,,recovery_detected,True,False,0,347,0,31,226.93,82.38,371.48,0.93,0.93,0.71,0.67,0.68,0.67,0.93,0.78,0.93,0.74,-0.07624942,5,1.000000,287.95,,,
BO,20260607,18,4,6,bo_r18_004_tl109_dt81_ge39_qr95_tau86,109,81,39,0.95,0.86,299.92,122.41,283.78,91.20,0.00,PASS,,recovery_detected,True,False,0,326,0,36,226.93,82.38,371.48,0.93,0.93,0.71,0.67,0.68,0.67,0.93,0.78,0.93,0.74,-0.07624942,5,1.000000,283.78,,,
BO,20260607,18,5,6,bo_r18_005_tl115_dt45_ge42_qr76_tau90,115,45,42,0.76,0.9,225.92,109.35,215.32,91.20,0.00,PASS,,recovery_detected,True,False,0,1470,0,27,226.93,82.38,371.48,0.93,0.93,0.71,0.68,0.69,0.67,0.93,0.78,0.93,0.74,-0.07624942,5,1.000000,215.32,,,
BO,20260607,18,6,6,bo_r18_006_tl119_dt141_ge50_qr81_tau84,119,141,50,0.81,0.84,400.92,147.96,377.92,91.20,0.00,PASS,,recovery_detected,True,False,0,220,0,34,226.93,82.38,371.48,0.93,0.93,0.71,0.67,0.68,0.67,0.93,0.77,0.93,0.74,-0.07778601,5,0.995613,377.92,,,
BO,20260607,19,5,6,bo_r19_005_tl115_dt36_ge41_qr49_tau90,115,36,41,0.49,0.9,109.92,118.00,110.65,91.20,0.00,PASS,,recovery_detected,True,False,0,1507,0,19,229.69,85.14,374.25,0.83,0.83,0.64,0.61,0.62,0.61,0.83,0.70,0.83,0.67,-0.18080882,5,0.976567,110.65,,,
BO,20260607,19,4,6,bo_r19_004_tl115_dt29_ge43_qr90_tau85,115,29,43,0.9,0.85,137.92,129.73,137.17,91.20,0.00,PASS,,recovery_detected,True,False,0,1859,0,20,229.69,85.14,374.25,0.84,0.84,0.65,0.61,0.62,0.61,0.84,0.71,0.84,0.67,-0.17257353,5,1.000000,137.17,,,
