segment_id,direction,edge_id,edge_order,axis_position,matched_length_m,segment_length_m,match_ratio,current_lanes,target_lanes,lane_delta,repair_target,repair_reason
S9,upbound,218773869#8,8,0.912541,66.985714,468.9,0.142857,3,3,0,False,excluded_low_overlap
S9,upbound,-273638834#2,9,0.925923,66.985714,468.9,0.142857,3,3,0,False,excluded_low_overlap
S9,upbound,218773869#9,10,0.935875,76.555102,468.9,0.163265,3,3,0,False,excluded_low_overlap
S9,upbound,219696193#1,11,1.0,28.708163,468.9,0.061224,2,3,1,False,excluded_low_overlap
S9,downbound,781985792#3,1,0.0,28.708163,468.9,0.061224,3,2,-1,False,excluded_low_overlap
S9,downbound,785130598#0,2,0.050735,66.985714,468.9,0.142857,2,2,0,False,excluded_low_overlap
S9,downbound,273638834#2,3,0.06236,47.846939,468.9,0.102041,2,2,0,False,excluded_low_overlap
S9,downbound,785130598#1,4,0.072112,76.555102,468.9,0.163265,2,2,0,False,excluded_low_overlap
S9,downbound,785130598#2,5,0.176839,210.526531,468.9,0.44898,2,2,0,True,dominant_mainline_overlap_lane_repair
S9,downbound,785130598#3,6,0.457942,95.693878,468.9,0.204082,2,2,0,False,excluded_low_overlap
S9,downbound,785130598#4,7,0.523913,86.12449,468.9,0.183673,2,2,0,False,excluded_low_overlap
S9,downbound,785130598#5,8,0.645753,124.402041,468.9,0.265306,2,2,0,False,excluded_low_overlap
S9,downbound,785130598#6,9,0.749963,95.693878,468.9,0.204082,2,2,0,False,excluded_low_overlap
S9,downbound,785130598#7,10,0.862,66.985714,468.9,0.142857,2,2,0,False,excluded_low_overlap
S9,downbound,785130598#8,11,0.953549,86.12449,468.9,0.183673,2,2,0,False,excluded_low_overlap
S10,upbound,-273638834#2,1,0.0,18.652174,214.5,0.086957,3,2,-1,False,excluded_low_overlap
S10,upbound,218773869#9,2,0.0,18.652174,214.5,0.086957,3,2,-1,False,excluded_low_overlap
S10,upbound,219696193#1,3,0.172421,102.586957,214.5,0.478261,2,2,0,True,dominant_mainline_overlap_lane_repair
S10,upbound,219696193#2,4,0.521929,93.26087,214.5,0.434783,2,2,0,True,dominant_mainline_overlap_lane_repair
S10,upbound,781985793#0,5,0.693166,65.282609,214.5,0.304348,2,2,0,False,excluded_low_overlap
S10,upbound,781985793#1,6,0.834624,93.26087,214.5,0.434783,2,2,0,True,dominant_mainline_overlap_lane_repair
S10,upbound,180368915#0,7,0.994047,37.304348,214.5,0.173913,2,2,0,False,excluded_low_overlap
S10,upbound,180368915#1,8,1.0,27.978261,214.5,0.130435,2,2,0,False,excluded_low_overlap
S10,upbound,420361196,9,1.0,37.304348,214.5,0.173913,2,2,0,False,excluded_low_overlap
S10,downbound,773060736,1,0.0,37.304348,214.5,0.173913,2,3,1,False,excluded_low_overlap
S10,downbound,781985783,2,0.0,37.304348,214.5,0.173913,2,3,1,False,excluded_low_overlap
S10,downbound,782892492#1,3,0.0,9.326087,214.5,0.043478,2,3,1,False,excluded_low_overlap
S10,downbound,781985779#0,4,0.079493,65.282609,214.5,0.304348,3,3,0,False,excluded_low_overlap
S10,downbound,781985779#1,5,0.240821,111.913043,214.5,0.521739,3,3,0,True,dominant_mainline_overlap_lane_repair
S10,downbound,781985792#0,6,0.406406,83.934783,214.5,0.391304,3,3,0,True,dominant_mainline_overlap_lane_repair
S10,downbound,781985792#1,7,0.51554,74.608696,214.5,0.347826,3,3,0,False,excluded_low_overlap
S10,downbound,781985792#2,8,0.635172,102.586957,214.5,0.478261,3,3,0,True,dominant_mainline_overlap_lane_repair
S10,downbound,781985792#3,9,0.895266,74.608696,214.5,0.347826,3,3,0,False,excluded_low_overlap
S10,downbound,273638834#1,10,1.0,18.652174,214.5,0.086957,3,3,0,False,excluded_low_overlap
S10,downbound,273638834#2,11,1.0,18.652174,214.5,0.086957,2,3,1,False,excluded_low_overlap
S10,downbound,785130598#0,12,1.0,18.652174,214.5,0.086957,2,3,1,False,excluded_low_overlap
S10,downbound,785130598#1,13,1.0,9.326087,214.5,0.043478,2,3,1,False,excluded_low_overlap
S11,upbound,180368915#0,1,0.0,36.828571,128.9,0.285714,2,2,0,False,excluded_low_overlap
S11,upbound,781985793#1,2,0.0,27.621429,128.9,0.214286,2,2,0,False,excluded_low_overlap
S11,upbound,180368915#1,3,0.115697,46.035714,128.9,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,upbound,180368915#2,4,0.415448,82.864286,128.9,0.642857,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,upbound,420361196,5,0.60372,128.9,128.9,1.0,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,upbound,180368915#3,6,0.759599,64.45,128.9,0.5,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,downbound,783692390#1,1,0.0,9.207143,128.9,0.071429,2,2,0,False,excluded_low_overlap
S11,downbound,1109231377#1,2,0.099257,46.035714,128.9,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,downbound,781985783,3,0.304622,128.9,128.9,1.0,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,downbound,782892492#0,4,0.345609,82.864286,128.9,0.642857,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,downbound,782892492#1,5,0.668213,92.071429,128.9,0.714286,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,downbound,773060736,6,0.938132,46.035714,128.9,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
S11,downbound,781985779#0,7,1.0,36.828571,128.9,0.285714,3,2,-1,False,excluded_low_overlap
S11,downbound,781985779#1,8,1.0,9.207143,128.9,0.071429,3,2,-1,False,excluded_low_overlap
S12,upbound,180368915#3,1,0.0,18.3,201.3,0.090909,2,2,0,False,excluded_low_overlap
S12,upbound,420361196,2,0.0,82.35,201.3,0.409091,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,upbound,218915133#0,3,0.179017,64.05,201.3,0.318182,2,2,0,False,excluded_low_overlap
